"","ID_03","ID_05","ID_06","ID_07","ID_08","ID_09","ID_10","ID_10_CONFIRM","ID_10_CORRECTED","food","EXP25","EXP26"
"882",10,3408,113,14,5,2,6,1,NA,"bread",0,NA
"883",43,3409,113,14,5,2,6,1,NA,"flour",NA,NA
"884",43,3409,113,14,5,2,6,1,NA,"bread",NA,NA
"885",43,3410,113,14,5,2,6,1,NA,"flour",0,NA
"886",43,3410,113,14,5,2,6,1,NA,"bread",0,NA
"887",229,3411,113,14,5,2,6,1,NA,"flour",5,1
"888",229,3411,113,14,5,2,6,1,NA,"bread",0,NA
"889",43,3412,61,14,5,2,6,1,NA,"flour",7,1
"890",43,3412,61,14,5,2,6,1,NA,"bread",0,NA
"891",10,3413,113,14,5,2,6,1,NA,"flour",2,5
"892",10,3413,113,14,5,2,6,1,NA,"bread",0,NA
"893",43,3414,113,14,5,2,6,1,NA,"flour",0,NA
"894",43,3414,113,14,5,2,6,1,NA,"bread",0,NA
"895",6,3415,113,14,5,2,6,1,NA,"flour",2,5
"896",6,3415,113,14,5,2,6,1,NA,"bread",0,NA
"897",10,3416,113,14,5,2,6,1,NA,"flour",3,5
"898",10,3416,113,14,5,2,6,1,NA,"bread",1,5
"899",6,3417,113,14,5,2,6,1,NA,"flour",7,5
"900",6,3417,113,14,5,2,6,1,NA,"bread",0,NA
"901",43,3419,113,14,5,2,6,1,NA,"flour",7,1
"902",43,3419,113,14,5,2,6,1,NA,"bread",0,NA
"903",10,3420,113,14,5,2,6,1,NA,"flour",3,5
"904",10,3420,113,14,5,2,6,1,NA,"bread",2,5
"905",9,3421,113,14,5,2,6,1,NA,"flour",2,5
"906",9,3421,113,14,5,2,6,1,NA,"bread",0,NA
"907",43,3422,113,14,5,2,6,1,NA,"flour",0,NA
"908",43,3422,113,14,5,2,6,1,NA,"bread",0,NA
"909",43,3423,113,14,5,2,6,1,NA,"flour",7,1
"910",43,3423,113,14,5,2,6,1,NA,"bread",0,NA
"911",6,3424,113,14,5,2,6,1,NA,"flour",0,NA
"912",6,3424,113,14,5,2,6,1,NA,"bread",2,5
"913",6,3425,113,14,5,2,6,1,NA,"flour",1,5
"914",6,3425,113,14,5,2,6,1,NA,"bread",0,NA
"915",23,3426,113,14,5,2,6,1,NA,"flour",0,NA
"916",23,3426,113,14,5,2,6,1,NA,"bread",0,NA
"917",57,3427,113,14,5,2,6,1,NA,"flour",2,5
"918",57,3427,113,14,5,2,6,1,NA,"bread",0,NA
"919",57,3428,113,14,5,2,6,1,NA,"flour",3,5
"920",57,3428,113,14,5,2,6,1,NA,"bread",2,5
"921",57,3429,113,14,5,2,6,1,NA,"flour",2,5
"922",57,3429,113,14,5,2,6,1,NA,"bread",0,NA
"923",10,3430,113,14,5,2,6,1,NA,"flour",0,NA
"924",10,3430,113,14,5,2,6,1,NA,"bread",0,NA
"925",229,3432,113,14,5,2,6,1,NA,"flour",7,1
"926",229,3432,113,14,5,2,6,1,NA,"bread",0,NA
"927",10,3433,113,14,5,2,6,1,NA,"flour",3,5
"928",10,3433,113,14,5,2,6,1,NA,"bread",0,NA
"929",57,3434,113,14,5,2,6,1,NA,"flour",4,5
"930",57,3434,113,14,5,2,6,1,NA,"bread",0,NA
"931",23,3435,113,14,5,2,6,1,NA,"flour",3,5
"932",23,3435,113,14,5,2,6,1,NA,"bread",0,NA
"933",23,3436,113,14,5,2,6,1,NA,"flour",3,5
"934",23,3436,113,14,5,2,6,1,NA,"bread",0,NA
"935",23,3437,113,14,5,2,6,1,NA,"flour",1,1
"936",23,3437,113,14,5,2,6,1,NA,"bread",0,NA
"937",57,3438,113,14,5,2,6,1,NA,"flour",2,5
"938",57,3438,113,14,5,2,6,1,NA,"bread",0,NA
"939",9,3439,113,14,5,2,6,1,NA,"flour",3,5
"940",9,3439,113,14,5,2,6,1,NA,"bread",0,NA
"941",9,3440,113,14,5,2,6,1,NA,"flour",6,5
"942",9,3440,113,14,5,2,6,1,NA,"bread",0,NA
"943",6,3441,113,14,5,2,6,1,NA,"flour",0,NA
"944",6,3441,113,14,5,2,6,1,NA,"bread",0,NA
"945",239,3442,113,14,5,2,6,1,NA,"flour",0,NA
"946",239,3442,113,14,5,2,6,1,NA,"bread",0,NA
"947",23,3443,113,14,5,2,6,1,NA,"flour",4,5
"948",23,3443,113,14,5,2,6,1,NA,"bread",0,NA
"949",23,3444,113,14,5,2,6,1,NA,"flour",2,1
"950",23,3444,113,14,5,2,6,1,NA,"bread",0,NA
"951",23,3445,113,14,5,2,6,1,NA,"flour",0,NA
"952",23,3445,113,14,5,2,6,1,NA,"bread",0,NA
"953",57,3447,113,14,5,2,6,1,NA,"flour",2,5
"954",57,3447,113,14,5,2,6,1,NA,"bread",0,NA
"955",57,3448,113,14,5,2,6,1,NA,"flour",2,5
"956",57,3448,113,14,5,2,6,1,NA,"bread",1,5
"957",57,3449,113,14,5,2,6,1,NA,"flour",7,5
"958",57,3449,113,14,5,2,6,1,NA,"bread",0,NA
"959",57,3450,113,14,5,2,6,1,NA,"flour",1,5
"960",57,3450,113,14,5,2,6,1,NA,"bread",0,NA
"961",62,3451,43,14,5,2,6,1,NA,"flour",2,1
"962",62,3451,43,14,5,2,6,1,NA,"bread",0,NA
"963",4,3452,43,14,5,2,6,1,NA,"flour",3,5
"964",4,3452,43,14,5,2,6,1,NA,"bread",2,5
"965",4,3453,43,14,5,2,6,1,NA,"flour",1,5
"966",4,3453,43,14,5,2,6,1,NA,"bread",0,NA
"967",61,3454,43,14,5,2,6,1,NA,"flour",2,5
"968",61,3454,43,14,5,2,6,1,NA,"bread",2,5
"969",4,3455,43,14,5,2,6,1,NA,"flour",3,5
"970",4,3455,43,14,5,2,6,1,NA,"bread",0,NA
"971",61,3456,43,14,5,2,6,1,NA,"flour",0,NA
"972",61,3456,43,14,5,2,6,1,NA,"bread",0,NA
"973",51,3457,43,14,5,2,6,1,NA,"flour",5,5
"974",51,3457,43,14,5,2,6,1,NA,"bread",0,NA
"975",51,3458,43,14,5,2,6,1,NA,"flour",4,1
"976",51,3458,43,14,5,2,6,1,NA,"bread",0,NA
"977",51,3459,43,14,5,2,6,1,NA,"flour",0,NA
"978",51,3459,43,14,5,2,6,1,NA,"bread",0,NA
"979",51,3460,43,14,5,2,6,1,NA,"flour",0,NA
"980",51,3460,43,14,5,2,6,1,NA,"bread",0,NA
"981",19,3461,43,14,5,2,6,1,NA,"flour",5,1
"982",19,3461,43,14,5,2,6,1,NA,"bread",0,NA
"983",19,3462,43,14,5,2,6,1,NA,"flour",4,5
"984",19,3462,43,14,5,2,6,1,NA,"bread",0,NA
"985",19,3463,43,14,5,2,6,1,NA,"flour",1,5
"986",19,3463,43,14,5,2,6,1,NA,"bread",0,NA
"987",51,3464,43,14,5,2,6,1,NA,"flour",0,NA
"988",51,3464,43,14,5,2,6,1,NA,"bread",0,NA
"989",3,3465,43,14,5,2,6,1,NA,"flour",3,5
"990",3,3465,43,14,5,2,6,1,NA,"bread",0,NA
"991",3,3466,43,14,5,2,6,1,NA,"flour",3,5
"992",3,3466,43,14,5,2,6,1,NA,"bread",0,NA
"993",3,3467,43,14,5,2,6,1,NA,"flour",2,5
"994",3,3467,43,14,5,2,6,1,NA,"bread",0,NA
"995",3,3468,43,14,5,2,6,1,NA,"flour",3,5
"996",3,3468,43,14,5,2,6,1,NA,"bread",0,NA
"997",3,3469,43,14,5,2,6,1,NA,"flour",2,5
"998",3,3469,43,14,5,2,6,1,NA,"bread",0,NA
"999",33,3470,81,14,5,2,6,1,NA,"flour",2,1
"1000",33,3470,81,14,5,2,6,1,NA,"bread",1,5
"1001",54,3471,81,14,5,2,6,1,NA,"flour",5,5
"1002",54,3471,81,14,5,2,6,1,NA,"bread",0,NA
"1003",33,3472,81,14,5,2,6,1,NA,"flour",2,5
"1004",33,3472,81,14,5,2,6,1,NA,"bread",0,NA
"1005",227,3473,81,14,5,2,6,1,NA,"flour",4,5
"1006",227,3473,81,14,5,2,6,1,NA,"bread",0,NA
"1007",16,3474,81,14,5,2,6,1,NA,"flour",0,NA
"1008",16,3474,81,14,5,2,6,1,NA,"bread",0,NA
"1009",46,3475,81,14,5,2,6,1,NA,"flour",7,5
"1010",46,3475,81,14,5,2,6,1,NA,"bread",0,NA
"1011",16,3476,81,14,5,2,6,1,NA,"flour",2,5
"1012",16,3476,81,14,5,2,6,1,NA,"bread",0,NA
"1013",46,3478,81,14,5,2,6,1,NA,"flour",3,5
"1014",46,3478,81,14,5,2,6,1,NA,"bread",0,NA
"1015",1,3480,81,14,5,2,6,1,NA,"flour",4,5
"1016",1,3480,81,14,5,2,6,1,NA,"bread",0,NA
"1017",1,3481,81,14,5,2,6,1,NA,"flour",0,NA
"1018",1,3481,81,14,5,2,6,1,NA,"bread",0,NA
"1019",46,3482,81,14,5,2,6,1,NA,"flour",0,NA
"1020",46,3482,81,14,5,2,6,1,NA,"bread",0,NA
"1021",60,3483,81,14,5,2,6,1,NA,"flour",1,5
"1022",60,3483,81,14,5,2,6,1,NA,"bread",1,5
"1023",33,3484,81,14,5,2,6,1,NA,"flour",4,5
"1024",33,3484,81,14,5,2,6,1,NA,"bread",0,NA
"1025",60,3485,81,14,5,2,6,1,NA,"flour",2,1
"1026",60,3485,81,14,5,2,6,1,NA,"bread",0,NA
"1027",54,3486,81,14,5,2,6,1,NA,"flour",2,5
"1028",54,3486,81,14,5,2,6,1,NA,"bread",2,5
"1029",54,3487,81,14,5,2,6,1,NA,"flour",3,5
"1030",54,3487,81,14,5,2,6,1,NA,"bread",0,NA
"1031",1,3488,81,14,5,2,6,1,NA,"flour",7,5
"1032",1,3488,81,14,5,2,6,1,NA,"bread",0,NA
"1033",60,3489,81,14,5,2,6,1,NA,"flour",7,1
"1034",60,3489,81,14,5,2,6,1,NA,"bread",7,5
"1035",54,3490,81,14,5,2,6,1,NA,"flour",4,5
"1036",54,3490,81,14,5,2,6,1,NA,"bread",1,5
"1037",1,3491,81,14,5,2,6,1,NA,"flour",7,1
"1038",1,3491,81,14,5,2,6,1,NA,"bread",0,NA
"1039",1,3492,81,14,5,2,6,1,NA,"flour",4,5
"1040",1,3492,81,14,5,2,6,1,NA,"bread",0,NA
"1041",33,3493,81,14,5,2,6,1,NA,"flour",7,5
"1042",33,3493,81,14,5,2,6,1,NA,"bread",2,5
"1043",1,3494,81,14,5,2,6,1,NA,"flour",0,NA
"1044",1,3494,81,14,5,2,6,1,NA,"bread",0,NA
"1045",33,3495,81,14,5,2,6,1,NA,"flour",7,5
"1046",33,3495,81,14,5,2,6,1,NA,"bread",7,5
"1047",33,3496,81,14,5,2,6,1,NA,"flour",2,5
"1048",33,3496,81,14,5,2,6,1,NA,"bread",0,NA
"1049",33,3498,81,14,5,2,6,1,NA,"flour",7,5
"1050",33,3498,81,14,5,2,6,1,NA,"bread",3,5
"1051",16,3499,81,14,5,2,6,1,NA,"flour",3,5
"1052",16,3499,81,14,5,2,6,1,NA,"bread",3,5
"1053",16,3501,81,14,5,2,6,1,NA,"flour",4,5
"1054",16,3501,81,14,5,2,6,1,NA,"bread",0,NA
"1055",16,3502,81,14,5,2,6,1,NA,"flour",2,5
"1056",16,3502,81,14,5,2,6,1,NA,"bread",0,NA
"1057",60,3503,81,14,5,2,6,1,NA,"flour",2,5
"1058",60,3503,81,14,5,2,6,1,NA,"bread",7,5
"1059",60,3504,81,14,5,2,6,1,NA,"flour",3,1
"1060",60,3504,81,14,5,2,6,1,NA,"bread",0,NA
"1061",16,3505,81,14,5,2,6,1,NA,"flour",2,5
"1062",16,3505,81,14,5,2,6,1,NA,"bread",3,5
"1063",60,3506,81,14,5,2,6,1,NA,"flour",2,1
"1064",60,3506,81,14,5,2,6,1,NA,"bread",0,NA
"1065",60,3507,81,14,5,2,6,1,NA,"flour",2,5
"1066",60,3507,81,14,5,2,6,1,NA,"bread",0,NA
"1067",60,3508,81,14,5,2,6,1,NA,"flour",3,1
"1068",60,3508,81,14,5,2,6,1,NA,"bread",0,NA
"1069",46,3509,81,14,5,2,6,1,NA,"flour",7,1
"1070",46,3509,81,14,5,2,6,1,NA,"bread",0,NA
"1071",46,3510,81,14,5,2,6,1,NA,"flour",5,1
"1072",46,3510,81,14,5,2,6,1,NA,"bread",0,NA
"1073",33,3511,81,14,5,2,6,1,NA,"flour",3,5
"1074",33,3511,81,14,5,2,6,1,NA,"bread",0,NA
"1075",1,3512,81,14,5,2,6,1,NA,"flour",3,5
"1076",1,3512,81,14,5,2,6,1,NA,"bread",0,NA
"1077",46,3513,81,14,5,2,6,1,NA,"flour",7,1
"1078",46,3513,81,14,5,2,6,1,NA,"bread",7,1
"1079",16,3514,81,14,5,2,6,1,NA,"flour",2,5
"1080",16,3514,81,14,5,2,6,1,NA,"bread",0,NA
"1081",16,3515,81,14,5,2,6,1,NA,"flour",3,5
"1082",16,3515,81,14,5,2,6,1,NA,"bread",0,NA
"1083",1,3516,81,14,5,2,6,1,NA,"flour",2,5
"1084",1,3516,81,14,5,2,6,1,NA,"bread",0,NA
"1085",1,3517,81,14,5,2,6,1,NA,"flour",4,1
"1086",1,3517,81,14,5,2,6,1,NA,"bread",0,NA
"1087",16,3518,81,14,5,2,6,1,NA,"flour",3,5
"1088",16,3518,81,14,5,2,6,1,NA,"bread",0,NA
"1089",1,3519,81,14,5,2,6,1,NA,"flour",3,5
"1090",1,3519,81,14,5,2,6,1,NA,"bread",0,NA
"1091",15,3520,9,14,5,2,6,1,NA,"flour",0,NA
"1092",15,3520,9,14,5,2,6,1,NA,"bread",0,NA
"1093",30,3521,9,14,5,2,6,1,NA,"flour",7,5
"1094",30,3521,9,14,5,2,6,1,NA,"bread",0,NA
"1095",30,3522,9,14,5,2,6,1,NA,"flour",7,5
"1096",30,3522,9,14,5,2,6,1,NA,"bread",0,NA
"1097",30,3523,9,14,5,2,6,1,NA,"flour",2,5
"1098",30,3523,9,14,5,2,6,1,NA,"bread",0,NA
"1099",30,3524,9,14,5,2,6,1,NA,"flour",7,5
"1100",30,3524,9,14,5,2,6,1,NA,"bread",0,NA
"1101",30,3525,9,14,5,2,6,1,NA,"flour",7,1
"1102",30,3525,9,14,5,2,6,1,NA,"bread",0,NA
"1103",27,3526,9,14,5,2,6,1,NA,"flour",0,NA
"1104",27,3526,9,14,5,2,6,1,NA,"bread",0,NA
"1105",27,3527,9,14,5,2,6,1,NA,"flour",0,NA
"1106",27,3527,9,14,5,2,6,1,NA,"bread",0,NA
"1107",27,3528,9,14,5,2,6,1,NA,"flour",7,5
"1108",27,3528,9,14,5,2,6,1,NA,"bread",0,NA
"1109",27,3529,9,14,5,2,6,1,NA,"flour",3,1
"1110",27,3529,9,14,5,2,6,1,NA,"bread",0,NA
"1111",211,3530,9,14,5,2,6,1,NA,"flour",3,1
"1112",211,3530,9,14,5,2,6,1,NA,"bread",0,NA
"1113",239,3531,9,14,5,2,6,1,NA,"flour",0,NA
"1114",239,3531,9,14,5,2,6,1,NA,"bread",0,NA
"1115",17,3532,9,14,5,2,6,1,NA,"flour",0,NA
"1116",17,3532,9,14,5,2,6,1,NA,"bread",0,NA
"1117",18,3533,9,14,5,2,6,1,NA,"flour",NA,NA
"1118",18,3533,9,14,5,2,6,1,NA,"bread",NA,NA
"1119",240,3534,9,14,5,2,6,1,NA,"flour",2,1
"1120",240,3534,9,14,5,2,6,1,NA,"bread",2,5
"1121",17,3535,9,14,5,2,6,1,NA,"flour",4,5
"1122",17,3535,9,14,5,2,6,1,NA,"bread",0,NA
"1123",17,3536,9,14,5,2,6,1,NA,"flour",4,1
"1124",17,3536,9,14,5,2,6,1,NA,"bread",0,NA
"1125",45,3537,9,14,5,2,6,1,NA,"flour",3,5
"1126",45,3537,9,14,5,2,6,1,NA,"bread",0,NA
"1127",44,3538,9,14,5,2,6,1,NA,"flour",3,5
"1128",44,3538,9,14,5,2,6,1,NA,"bread",0,NA
"1129",18,3539,9,14,5,2,6,1,NA,"flour",0,NA
"1130",18,3539,9,14,5,2,6,1,NA,"bread",0,NA
"1131",18,3540,9,14,5,2,6,1,NA,"flour",3,5
"1132",18,3540,9,14,5,2,6,1,NA,"bread",0,NA
"1133",44,3541,9,14,5,2,6,1,NA,"flour",3,5
"1134",44,3541,9,14,5,2,6,1,NA,"bread",5,5
"1135",44,3542,9,14,5,2,6,1,NA,"flour",3,5
"1136",44,3542,9,14,5,2,6,1,NA,"bread",0,NA
"1137",44,3543,9,14,5,2,6,1,NA,"flour",3,5
"1138",44,3543,9,14,5,2,6,1,NA,"bread",0,NA
"1139",44,3544,9,14,5,2,6,1,NA,"flour",4,5
"1140",44,3544,9,14,5,2,6,1,NA,"bread",0,NA
"1141",44,3545,9,14,5,2,6,1,NA,"flour",NA,NA
"1142",44,3545,9,14,5,2,6,1,NA,"bread",NA,NA
"1143",239,3546,9,14,5,2,6,1,NA,"flour",1,1
"1144",239,3546,9,14,5,2,6,1,NA,"bread",0,NA
"1145",52,3548,9,14,5,2,6,1,NA,"flour",1,1
"1146",52,3548,9,14,5,2,6,1,NA,"bread",0,NA
"1147",52,3549,9,14,5,2,6,1,NA,"flour",4,5
"1148",52,3549,9,14,5,2,6,1,NA,"bread",0,NA
"1149",45,3550,9,14,5,2,6,1,NA,"flour",7,5
"1150",45,3550,9,14,5,2,6,1,NA,"bread",3,5
"1151",45,3551,9,14,5,2,6,1,NA,"flour",3,5
"1152",45,3551,9,14,5,2,6,1,NA,"bread",0,NA
"1153",45,3552,9,14,5,2,6,1,NA,"flour",2,5
"1154",45,3552,9,14,5,2,6,1,NA,"bread",0,NA
"1155",5,3554,9,14,5,2,6,1,NA,"flour",5,5
"1156",5,3554,9,14,5,2,6,1,NA,"bread",0,NA
"1157",40,3555,9,14,5,2,6,1,NA,"flour",3,5
"1158",40,3555,9,14,5,2,6,1,NA,"bread",0,NA
"1159",243,3556,9,14,5,2,6,1,NA,"flour",7,1
"1160",243,3556,9,14,5,2,6,1,NA,"bread",0,NA
"1161",40,3558,9,14,5,2,6,1,NA,"flour",7,5
"1162",40,3558,9,14,5,2,6,1,NA,"bread",0,NA
"1163",2,3559,1,2,5,2,6,1,NA,"flour",0,NA
"1164",2,3559,1,2,5,2,6,1,NA,"bread",0,NA
"1165",18,3560,9,14,5,2,6,1,NA,"flour",2,5
"1166",18,3560,9,14,5,2,6,1,NA,"bread",0,NA
"1167",18,3561,9,14,5,2,6,1,NA,"flour",3,5
"1168",18,3561,9,14,5,2,6,1,NA,"bread",0,NA
"1169",5,3562,9,14,5,2,6,1,NA,"flour",4,5
"1170",5,3562,9,14,5,2,6,1,NA,"bread",0,NA
"1171",18,3563,9,14,5,2,6,1,NA,"flour",0,NA
"1172",18,3563,9,14,5,2,6,1,NA,"bread",0,NA
"1173",5,3564,9,14,5,2,6,1,NA,"flour",3,5
"1174",5,3564,9,14,5,2,6,1,NA,"bread",0,NA
"1175",5,3565,9,14,5,2,6,1,NA,"flour",4,5
"1176",5,3565,9,14,5,2,6,1,NA,"bread",0,NA
"1177",213,3567,9,14,5,2,6,1,NA,"flour",7,1
"1178",213,3567,9,14,5,2,6,1,NA,"bread",0,NA
"1179",216,3568,9,14,5,2,6,1,NA,"flour",7,1
"1180",216,3568,9,14,5,2,6,1,NA,"bread",0,NA
"1181",52,3570,9,14,5,2,6,1,NA,"flour",2,5
"1182",52,3570,9,14,5,2,6,1,NA,"bread",0,NA
"1183",2,3573,113,14,5,2,6,1,NA,"flour",3,5
"1184",2,3573,113,14,5,2,6,1,NA,"bread",0,NA
"1185",2,3574,113,14,5,2,6,1,NA,"flour",2,5
"1186",2,3574,113,14,5,2,6,1,NA,"bread",0,NA
"1187",56,3575,113,14,5,2,6,1,NA,"flour",6,1
"1188",56,3575,113,14,5,2,6,1,NA,"bread",0,NA
"1189",56,3576,113,14,5,2,6,1,NA,"flour",7,1
"1190",56,3576,113,14,5,2,6,1,NA,"bread",0,NA
"1191",21,3577,113,14,5,2,6,1,NA,"flour",3,5
"1192",21,3577,113,14,5,2,6,1,NA,"bread",0,NA
"1193",21,3578,113,14,5,2,6,1,NA,"flour",0,NA
"1194",21,3578,113,14,5,2,6,1,NA,"bread",0,NA
"1195",37,3579,113,14,5,2,6,1,NA,"flour",0,NA
"1196",37,3579,113,14,5,2,6,1,NA,"bread",0,NA
"1197",37,3580,113,14,5,2,6,1,NA,"flour",0,NA
"1198",37,3580,113,14,5,2,6,1,NA,"bread",0,NA
"1199",4,3581,43,14,5,2,6,1,NA,"flour",0,NA
"1200",4,3581,43,14,5,2,6,1,NA,"bread",0,NA
"1201",1,3582,43,14,5,2,6,1,NA,"flour",7,5
"1202",1,3582,43,14,5,2,6,1,NA,"bread",0,NA
"1203",4,3583,43,14,5,2,6,1,NA,"flour",0,NA
"1204",4,3583,43,14,5,2,6,1,NA,"bread",0,NA
"1205",62,3584,43,14,5,2,6,1,NA,"flour",7,5
"1206",62,3584,43,14,5,2,6,1,NA,"bread",0,NA
"1207",62,3585,43,14,5,2,6,1,NA,"flour",3,1
"1208",62,3585,43,14,5,2,6,1,NA,"bread",0,NA
"1209",62,3586,43,14,5,2,6,1,NA,"flour",3,5
"1210",62,3586,43,14,5,2,6,1,NA,"bread",0,NA
"1211",61,3588,43,14,5,2,6,1,NA,"flour",0,NA
"1212",61,3588,43,14,5,2,6,1,NA,"bread",0,NA
"1213",61,3589,43,14,5,2,6,1,NA,"flour",2,5
"1214",61,3589,43,14,5,2,6,1,NA,"bread",0,NA
"1215",19,3590,43,14,5,2,6,1,NA,"flour",2,5
"1216",19,3590,43,14,5,2,6,1,NA,"bread",0,NA
"1217",19,3591,43,14,5,2,6,1,NA,"flour",1,5
"1218",19,3591,43,14,5,2,6,1,NA,"bread",0,NA
"1219",19,3592,43,14,5,2,6,1,NA,"flour",0,NA
"1220",19,3592,43,14,5,2,6,1,NA,"bread",0,NA
"1221",46,3593,111,18,6,2,6,1,NA,"flour",2,5
"1222",46,3593,111,18,6,2,6,1,NA,"bread",0,NA
"1223",54,3594,111,18,6,2,6,1,NA,"flour",0,NA
"1224",54,3594,111,18,6,2,6,1,NA,"bread",0,NA
"1225",60,3595,111,18,6,2,6,1,NA,"flour",2,1
"1226",60,3595,111,18,6,2,6,1,NA,"bread",4,5
"1227",54,3596,111,18,6,2,6,1,NA,"flour",3,1
"1228",54,3596,111,18,6,2,6,1,NA,"bread",0,NA
"1229",60,3597,111,18,6,2,6,1,NA,"flour",5,5
"1230",60,3597,111,18,6,2,6,1,NA,"bread",0,NA
"1231",60,3598,111,18,6,2,6,1,NA,"flour",2,5
"1232",60,3598,111,18,6,2,6,1,NA,"bread",0,NA
"1233",60,3599,111,18,6,2,6,1,NA,"flour",0,NA
"1234",60,3599,111,18,6,2,6,1,NA,"bread",0,NA
"1235",54,3600,111,18,6,2,6,1,NA,"flour",2,5
"1236",54,3600,111,18,6,2,6,1,NA,"bread",0,NA
"1237",15,3601,32,18,6,2,6,1,NA,"flour",2,5
"1238",15,3601,32,18,6,2,6,1,NA,"bread",0,NA
"1239",26,3602,32,18,6,2,6,1,NA,"flour",0,NA
"1240",26,3602,32,18,6,2,6,1,NA,"bread",0,NA
"1241",17,3603,32,18,6,2,6,1,NA,"flour",7,5
"1242",17,3603,32,18,6,2,6,1,NA,"bread",0,NA
"1243",15,3604,32,18,6,2,6,1,NA,"flour",0,NA
"1244",15,3604,32,18,6,2,6,1,NA,"bread",0,NA
"1245",30,3605,32,18,6,2,6,1,NA,"flour",7,5
"1246",30,3605,32,18,6,2,6,1,NA,"bread",0,NA
"1247",17,3606,32,18,6,2,6,1,NA,"flour",7,5
"1248",17,3606,32,18,6,2,6,1,NA,"bread",0,NA
"1249",17,3607,32,18,6,2,6,1,NA,"flour",0,NA
"1250",17,3607,32,18,6,2,6,1,NA,"bread",0,NA
"1251",30,3608,32,18,6,2,6,1,NA,"flour",7,1
"1252",30,3608,32,18,6,2,6,1,NA,"bread",4,5
"1253",30,3609,32,18,6,2,6,1,NA,"flour",2,5
"1254",30,3609,32,18,6,2,6,1,NA,"bread",0,NA
"1255",15,3610,32,18,6,2,6,1,NA,"flour",0,NA
"1256",15,3610,32,18,6,2,6,1,NA,"bread",0,NA
"1257",15,3612,32,18,6,2,6,1,NA,"flour",0,NA
"1258",15,3612,32,18,6,2,6,1,NA,"bread",0,NA
"1259",33,3613,32,18,6,2,6,1,NA,"flour",4,5
"1260",33,3613,32,18,6,2,6,1,NA,"bread",0,NA
"1261",27,3614,32,18,6,2,6,1,NA,"flour",0,NA
"1262",27,3614,32,18,6,2,6,1,NA,"bread",0,NA
"1263",54,3615,32,18,6,2,6,1,NA,"flour",1,1
"1264",54,3615,32,18,6,2,6,1,NA,"bread",0,NA
"1265",60,3616,32,18,6,2,6,1,NA,"flour",0,NA
"1266",60,3616,32,18,6,2,6,1,NA,"bread",0,NA
"1267",27,3617,32,18,6,2,6,1,NA,"flour",0,NA
"1268",27,3617,32,18,6,2,6,1,NA,"bread",0,NA
"1269",60,3618,32,18,6,2,6,1,NA,"flour",0,NA
"1270",60,3618,32,18,6,2,6,1,NA,"bread",0,NA
"1271",60,3619,32,18,6,2,6,1,NA,"flour",1,5
"1272",60,3619,32,18,6,2,6,1,NA,"bread",0,NA
"1273",27,3620,32,18,6,2,6,1,NA,"flour",0,NA
"1274",27,3620,32,18,6,2,6,1,NA,"bread",0,NA
"1275",222,3621,32,18,6,2,6,1,NA,"flour",4,5
"1276",222,3621,32,18,6,2,6,1,NA,"bread",0,NA
"1277",16,3622,32,18,6,2,6,1,NA,"flour",0,NA
"1278",16,3622,32,18,6,2,6,1,NA,"bread",0,NA
"1279",33,3625,111,18,6,2,6,1,NA,"flour",2,5
"1280",33,3625,111,18,6,2,6,1,NA,"bread",1,5
"1281",46,3626,111,18,6,2,6,1,NA,"flour",7,1
"1282",46,3626,111,18,6,2,6,1,NA,"bread",7,5
"1283",60,3627,111,18,6,2,6,1,NA,"flour",0,NA
"1284",60,3627,111,18,6,2,6,1,NA,"bread",0,NA
"1285",1,3628,111,18,6,2,6,1,NA,"flour",5,5
"1286",1,3628,111,18,6,2,6,1,NA,"bread",0,NA
"1287",60,3629,111,18,6,2,6,1,NA,"flour",3,5
"1288",60,3629,111,18,6,2,6,1,NA,"bread",0,NA
"1289",33,3630,111,18,6,2,6,1,NA,"flour",3,5
"1290",33,3630,111,18,6,2,6,1,NA,"bread",0,NA
"1291",60,3631,111,18,6,2,6,1,NA,"flour",2,5
"1292",60,3631,111,18,6,2,6,1,NA,"bread",0,NA
"1293",33,3632,111,18,6,2,6,1,NA,"flour",1,5
"1294",33,3632,111,18,6,2,6,1,NA,"bread",1,5
"1295",46,3633,111,18,6,2,6,1,NA,"flour",7,1
"1296",46,3633,111,18,6,2,6,1,NA,"bread",0,NA
"1297",33,3634,111,18,6,2,6,1,NA,"flour",2,5
"1298",33,3634,111,18,6,2,6,1,NA,"bread",0,NA
"1299",33,3635,111,18,6,2,6,1,NA,"flour",2,5
"1300",33,3635,111,18,6,2,6,1,NA,"bread",5,4
"1301",33,3636,111,18,6,2,6,1,NA,"flour",5,5
"1302",33,3636,111,18,6,2,6,1,NA,"bread",1,5
"1303",33,3637,111,18,6,2,6,1,NA,"flour",2,5
"1304",33,3637,111,18,6,2,6,1,NA,"bread",0,NA
"1305",46,3638,111,18,6,2,6,1,NA,"flour",7,5
"1306",46,3638,111,18,6,2,6,1,NA,"bread",0,NA
"1307",15,3639,32,18,6,2,6,1,NA,"flour",0,NA
"1308",15,3639,32,18,6,2,6,1,NA,"bread",0,NA
"1309",15,3640,32,18,6,2,6,1,NA,"flour",0,NA
"1310",15,3640,32,18,6,2,6,1,NA,"bread",0,NA
"1311",33,3641,32,18,6,2,6,1,NA,"flour",4,1
"1312",33,3641,32,18,6,2,6,1,NA,"bread",0,NA
