"","ID_03","ID_05","ID_06","ID_07","ID_08","ID_09","ID_10","ID_10_CONFIRM","ID_10_CORRECTED","INC_01","INC_02","INC_03","INC_04","INC_06","INC_10","INC_11","INC_12","AA01_1","AA01_2","AA02_1","AA02_2","EXP25_1","EXP25_2","EXP26_1","EXP26_2","key","formdef_version","duration","submissionday"
"599",37,3580,113,14,5,2,6,1,NA,30000,"0",0,0,0,0,0,18000,0,0,NA,NA,0,0,NA,NA,"uuid:f4721ef3-06f0-4b45-8285-ef38512fe946",2305021814,87.1500015258789,2021-09-29
"600",4,3581,43,14,5,2,6,1,NA,0,"0",0,0,0,0,0,0,0,0,NA,NA,0,0,NA,NA,"uuid:0a6ad658-87c9-4429-b8a0-f1e1b7e71aa9",2305021814,137.016662597656,2021-09-29
"601",1,3582,43,14,5,2,6,1,NA,50000,"0",0,0,0,0,50000,80000,0,0,NA,NA,7,0,5,NA,"uuid:f3847149-3c16-45a9-84df-3980055fe1d8",2305021814,135.600006103516,2021-09-29
"602",4,3583,43,14,5,2,6,1,NA,0,"0",0,0,0,0,20000,0,0,0,NA,NA,0,0,NA,NA,"uuid:6ad0de24-bc68-44ec-98b2-af486b2cad3f",2305021814,87.3333358764648,2021-09-29
"603",62,3584,43,14,5,2,6,1,NA,1e+05,"0",0,0,0,0,170000,0,0,0,NA,NA,7,0,5,NA,"uuid:4b9d79e8-b0f3-4828-866b-abc3fc1399e8",2305021814,132,2021-09-29
"604",62,3585,43,14,5,2,6,1,NA,30000,"35000",0,0,0,0,110000,15000,0,0,NA,NA,3,0,1,NA,"uuid:867970a1-ad28-414b-82be-d717cc97b81f",2305021814,58.8666648864746,2021-09-29
"605",62,3586,43,14,5,2,6,1,NA,40000,"0",0,0,0,0,0,0,1,0,1,NA,3,0,5,NA,"uuid:97795875-96b2-4c13-8093-335db8b3ba28",2305021814,108.800003051758,2021-09-29
"606",61,3588,43,14,5,2,6,1,NA,0,"0",0,0,0,0,50000,0,0,0,NA,NA,0,0,NA,NA,"uuid:7c43934b-1a8d-4203-a613-f95660f1460c",2305021814,51.8333320617676,2021-09-29
"607",61,3589,43,14,5,2,6,1,NA,0,"150000",0,0,0,0,0,0,1,0,1,NA,2,0,5,NA,"uuid:dba374f0-969a-48e6-8202-e78e3256a58d",2305021814,120.266670227051,2021-09-29
"608",19,3590,43,14,5,2,6,1,NA,4e+05,"0",0,0,0,0,0,0,1,0,3,NA,2,0,5,NA,"uuid:98516e78-9543-4347-b503-4d5e24c5ea25",2305021814,109.849998474121,2021-09-29
"609",19,3591,43,14,5,2,6,1,NA,0,"50000",0,0,0,0,0,0,1,0,1,NA,1,0,5,NA,"uuid:d0ca41dc-e60d-4bd0-b741-6e9594ced6c6",2305021814,103.099998474121,2021-09-29
"610",19,3592,43,14,5,2,6,1,NA,0,"20000",0,0,0,0,0,10000,0,0,NA,NA,0,0,NA,NA,"uuid:b5f7ad98-0aaf-4881-aade-f77242faa661",2305021814,72.25,2021-09-29
"611",46,3593,111,18,6,2,6,1,NA,0,"20000",0,0,0,0,0,0,0,0,NA,NA,2,0,5,NA,"uuid:6ef32c34-325e-496d-a00e-e48b5940e181",2305021814,90.4333343505859,2021-09-29
"612",54,3594,111,18,6,2,6,1,NA,0,"25000",0,0,0,0,0,32000,0,0,NA,NA,0,0,NA,NA,"uuid:335ee85c-209a-445c-b591-65ad16cc5c25",2305021814,79.1666641235352,2021-09-29
"613",60,3595,111,18,6,2,6,1,NA,1e+05,"0",0,0,0,0,0,50000,0,0,NA,NA,2,4,1,5,"uuid:bd4f41f2-132e-427e-b228-13086b52863f",2305021814,111.449996948242,2021-09-29
"614",54,3596,111,18,6,2,6,1,NA,25000,"50000",0,0,0,0,0,150000,0,1,NA,1,3,0,1,NA,"uuid:4202d1b4-1941-414c-8947-48bb5d74bb93",2305021814,84.8499984741211,2021-09-29
"615",60,3597,111,18,6,2,6,1,NA,35000,"0",0,0,0,0,0,15000,0,0,NA,NA,5,0,5,NA,"uuid:359eb0a4-d270-4bc4-83dd-a98269844a9c",2305021814,85.6666641235352,2021-09-29
"616",60,3598,111,18,6,2,6,1,NA,40000,"0",0,0,0,0,0,1e+05,0,0,NA,NA,2,0,5,NA,"uuid:ec18658b-5870-4b5b-a3c6-c455988c19a8",2305021814,104.550003051758,2021-09-29
"617",60,3599,111,18,6,2,6,1,NA,90000,"0",0,0,0,0,0,150000,0,0,NA,NA,0,0,NA,NA,"uuid:5c2a5b1b-c2b3-4c07-8c1f-504d5e00d400",2305021814,136.899993896484,2021-09-29
"618",54,3600,111,18,6,2,6,1,NA,0,"0",0,0,0,0,0,0,1,0,1,NA,2,0,5,NA,"uuid:290f27ff-ad63-42dd-950f-6f749a6a6cc5",2305021814,101.566665649414,2021-09-29
"619",15,3601,32,18,6,2,6,1,NA,0,"0",0,0,0,0,30000,0,0,0,NA,NA,2,0,5,NA,"uuid:342374a9-6279-4168-952f-c4052c327b25",2305021814,262.633331298828,2021-09-29
"620",26,3602,32,18,6,2,6,1,NA,0,"0",0,0,0,0,0,30000,0,0,NA,NA,0,0,NA,NA,"uuid:b8acb9fa-2b81-4894-be56-4326ab0a16ba",2305021814,158.75,2021-09-29
"621",17,3603,32,18,6,2,6,1,NA,0,"10000",0,0,0,0,20000,50000,0,0,NA,NA,7,0,5,NA,"uuid:bbc5e7ae-c8b8-4a75-ad88-b8fa58411059",2305021814,97.1500015258789,2021-09-29
"622",15,3604,32,18,6,2,6,1,NA,0,"0",0,0,0,0,0,2e+05,0,0,NA,NA,0,0,NA,NA,"uuid:e059049d-55f3-473a-a305-c21f1e7a685a",2305021814,70.6500015258789,2021-09-29
"623",30,3605,32,18,6,2,6,1,NA,-66,"-66",-66,-66,-66,0,0,1e+05,0,0,NA,NA,7,0,5,NA,"uuid:90d17e91-c0fb-44ed-88cd-9cdad0e175c3",2305021814,182.350006103516,2021-09-29
"624",17,3606,32,18,6,2,6,1,NA,0,"0",0,0,0,0,20000,80000,0,0,NA,NA,7,0,5,NA,"uuid:b20b339c-903a-44a9-aa16-6ef106f68fbe",2305021814,73.25,2021-09-29
"625",17,3607,32,18,6,2,6,1,NA,0,"10000",0,0,0,0,25000,30000,0,0,NA,NA,0,0,NA,NA,"uuid:ef398a2e-6583-4599-9d30-ee5c54ee3fd3",2305021814,92.3000030517578,2021-09-29
"626",30,3608,32,18,6,2,6,1,NA,2e+05,"0",0,0,0,0,0,40000,1,0,1,NA,7,4,1,5,"uuid:1d032b67-9275-4e7d-a17b-f493dcab9d1d",2305021814,251.966659545898,2021-09-29
"627",30,3609,32,18,6,2,6,1,NA,1e+05,"0",0,0,0,0,20000,0,0,0,NA,NA,2,0,5,NA,"uuid:af75229f-1a9b-40f8-a711-f7352e64cb64",2305021814,89.1666641235352,2021-09-29
"628",15,3610,32,18,6,2,6,1,NA,0,"0",0,0,0,0,0,0,0,0,NA,NA,0,0,NA,NA,"uuid:30d48112-a806-42c7-afe8-3ee63f4c4850",2305021814,95.966667175293,2021-09-29
"629",15,3612,32,18,6,2,6,1,NA,0,"0",0,0,0,0,20000,0,0,0,NA,NA,0,0,NA,NA,"uuid:e51ff5d4-5736-44f6-b0ef-eb02c91a506b",2305021814,128.649993896484,2021-09-29
"630",33,3613,32,18,6,2,6,1,NA,30000,"0",0,0,50000,0,0,50000,1,1,1,2,4,0,5,NA,"uuid:28628b15-a386-4ced-895d-4527558b762c",2305021814,90.8833312988281,2021-09-29
"631",27,3614,32,18,6,2,6,1,NA,0,"0",0,0,0,0,0,50000,0,0,NA,NA,0,0,NA,NA,"uuid:ce38b899-6dc8-4bd0-a2be-2a29975512d5",2305021814,123.433334350586,2021-09-29
"632",54,3615,32,18,6,2,6,1,NA,3e+05,"0",0,0,0,0,2e+05,2e+05,0,0,NA,NA,1,0,1,NA,"uuid:ecb1dc57-0604-49e0-9518-2369764a32a3",2305021814,140.633331298828,2021-09-29
"633",60,3616,32,18,6,2,6,1,NA,50000,"0",0,0,0,0,0,0,0,0,NA,NA,0,0,NA,NA,"uuid:16cf6808-5621-4972-87a2-881148159fc1",2305021814,130.449996948242,2021-09-29
"634",27,3617,32,18,6,2,6,1,NA,0,"0",0,0,0,0,0,60000,0,0,NA,NA,0,0,NA,NA,"uuid:cd29ee5c-e1a7-47be-9e42-1de7e268bb57",2305021814,84.9499969482422,2021-09-29
"635",60,3618,32,18,6,2,6,1,NA,1e+05,"0",0,0,0,0,0,70000,1,0,1,NA,0,0,NA,NA,"uuid:3519a49d-9203-4040-ab38-e9765432f361",2305021814,68.8499984741211,2021-09-29
"636",60,3619,32,18,6,2,6,1,NA,20000,"0",0,0,0,0,0,60000,0,0,NA,NA,1,0,5,NA,"uuid:215660e1-8297-4c6c-a0d0-8b7405af6523",2305021814,96.1666641235352,2021-09-29
"637",27,3620,32,18,6,2,6,1,NA,6500,"0",0,0,0,0,0,30000,0,0,NA,NA,0,0,NA,NA,"uuid:aa3317cb-98d8-4ac2-b699-5d65c781673a",2305021814,128.75,2021-09-29
"638",222,3621,32,18,6,2,6,1,NA,0,"20000",0,0,0,0,0,80000,0,0,NA,NA,4,0,5,NA,"uuid:d71ae2f2-f5ec-4c29-b601-43b792de2531",2305021814,74.3333358764648,2021-09-29
"639",16,3622,32,18,6,2,6,1,NA,30000,"0",0,0,0,0,50000,15000,0,0,NA,NA,0,0,NA,NA,"uuid:ce93558f-f785-4247-9076-4df6a93b49c5",2305021814,127.050003051758,2021-09-29
"640",33,3625,111,18,6,2,6,1,NA,0,"0",0,0,0,0,0,0,1,1,3,3,2,1,5,5,"uuid:84c20d01-29f1-48e5-8035-b0def5d82cf4",2305021814,76.3166656494141,2021-09-29
"641",46,3626,111,18,6,2,6,1,NA,3e+05,"300000",0,0,0,0,120000,0,0,0,NA,NA,7,7,1,5,"uuid:709100f2-a9f4-4dd6-8c27-47210b135c57",2305021814,129.016662597656,2021-09-29
"642",60,3627,111,18,6,2,6,1,NA,50000,"0",0,0,0,0,0,30000,0,0,NA,NA,0,0,NA,NA,"uuid:069d9093-bfa1-40e9-8b6b-6c9a1e48a4e4",2305021814,65.3666687011719,2021-09-29
"643",1,3628,111,18,6,2,6,1,NA,0,"20000",0,0,0,0,20000,1e+05,0,0,NA,NA,5,0,5,NA,"uuid:a3075753-c2c8-4591-a730-777fd1850986",2305021814,126,2021-09-29
"644",60,3629,111,18,6,2,6,1,NA,70000,"0",0,0,0,0,0,0,0,0,NA,NA,3,0,5,NA,"uuid:2471988d-c71e-41e7-8aa6-a425ae2ce5d7",2305021814,112.400001525879,2021-09-29
"645",33,3630,111,18,6,2,6,1,NA,0,"25000",0,0,0,0,0,0,0,0,NA,NA,3,0,5,NA,"uuid:bf61e173-4321-4659-a212-eb47d77f54ae",2305021814,101.416664123535,2021-09-29
"646",60,3631,111,18,6,2,6,1,NA,20000,"100000",0,0,0,0,0,60000,0,0,NA,NA,2,0,5,NA,"uuid:94bf8946-77e8-4da8-8be9-cbd720174d3a",2305021814,188.16667175293,2021-09-29
"647",33,3632,111,18,6,2,6,1,NA,15000,"150000",0,0,0,0,0,50000,0,0,NA,NA,1,1,5,5,"uuid:26857c80-31cb-4ae7-97e8-9874f1a1746c",2305021814,61.283332824707,2021-09-30
"648",46,3633,111,18,6,2,6,1,NA,15000,"200000",0,0,0,0,-88,2e+05,0,0,NA,NA,7,0,1,NA,"uuid:6e2b6b55-f644-48f9-ad09-66cf2dd65f35",2305021814,63.4166679382324,2021-09-30
"649",33,3634,111,18,6,2,6,1,NA,1e+05,"0",0,0,0,0,0,0,1,0,1,NA,2,0,5,NA,"uuid:4143996d-ff9f-478d-89ed-a292330b3119",2305021814,129.483337402344,2021-09-30
"650",33,3635,111,18,6,2,6,1,NA,209000,"720000",0,0,0,0,0,0,0,0,NA,NA,2,5,5,4,"uuid:ea958ada-eb5f-4b8c-94a9-aae5d3ca6c80",2305021814,111.550003051758,2021-09-30
"651",33,3636,111,18,6,2,6,1,NA,0,"5000",0,0,0,0,0,0,0,1,NA,1,5,1,5,5,"uuid:d5d2f197-3a2c-4034-bb43-4f29cb0f3d3a",2305021814,127.050003051758,2021-09-30
"652",33,3637,111,18,6,2,6,1,NA,20000,"100000",0,0,0,0,0,0,0,0,NA,NA,2,0,5,NA,"uuid:82169318-0c59-4bbd-910d-5262aef465c0",2305021814,98.5166702270508,2021-09-30
"653",46,3638,111,18,6,2,6,1,NA,9e+05,"0",0,0,0,0,0,0,0,0,NA,NA,7,0,5,NA,"uuid:c28a3137-ed02-4603-bfb6-1fb9ca21acf9",2305021814,73.533332824707,2021-09-30
"654",15,3639,32,18,6,2,6,1,NA,0,"0",0,0,0,0,20000,1e+05,0,0,NA,NA,0,0,NA,NA,"uuid:e345954a-2233-45c1-8c3d-99edca2e9fed",2305021814,110.583335876465,2021-09-30
"655",15,3640,32,18,6,2,6,1,NA,10000,"0",0,0,0,0,0,8000,0,0,NA,NA,0,0,NA,NA,"uuid:569e57b8-b3a8-4331-8f57-52e6d4679a91",2305021814,141.66667175293,2021-09-30
"656",33,3641,32,18,6,2,6,1,NA,1e+05,"0",0,0,40000,0,0,20000,1,0,1,NA,4,0,1,NA,"uuid:3b96b53e-647d-4f87-a1b7-a460482d5c90",2305021814,130.75,2021-09-30
"657",54,3642,32,18,6,2,6,1,NA,0,"0",0,0,0,0,90000,1e+05,1,0,1,NA,2,0,5,NA,"uuid:5ad2e29f-4789-4cbd-b2c6-ffb8223b65a5",2305021814,68.3000030517578,2021-09-30
"658",222,3643,32,18,6,2,6,1,NA,40000,"0",0,0,0,0,30000,0,0,0,NA,NA,3,0,1,NA,"uuid:842990dc-d4cb-4270-aa21-679b5ec48c2d",2305021814,92.6500015258789,2021-09-30
"659",27,3644,32,18,6,2,6,1,NA,0,"70000",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"uuid:f696f5f4-c5ff-49c7-97c2-2dfe2c6a1451",2305021814,101.766670227051,2021-09-30
"660",16,3645,32,18,6,2,6,1,NA,0,"0",0,0,0,0,30000,20000,0,0,NA,NA,0,0,NA,NA,"uuid:44eee3f0-039f-4791-a40b-b8866bcdc3f9",2305021814,81.7666702270508,2021-09-30
"661",16,3646,32,18,6,2,6,1,NA,15000,"130000",0,0,0,0,-88,-88,0,0,NA,NA,0,0,NA,NA,"uuid:1587a0e2-c2af-43e3-8628-3253b1fe57d4",2305021814,239.116668701172,2021-09-30
"662",15,3647,32,18,6,2,6,1,NA,0,"0",0,0,0,0,30000,80000,0,0,NA,NA,2,0,5,NA,"uuid:0861a87f-803a-41fd-a66c-87a280907680",2305021814,78.466667175293,2021-09-30
"663",239,3648,32,18,6,2,6,1,NA,0,"0",0,0,0,0,70000,50000,0,0,NA,NA,0,0,NA,NA,"uuid:aa00a385-9b45-4f8f-95ee-bf26702ce5c3",2305021814,118.599998474121,2021-09-30
"664",16,3650,111,18,6,2,6,1,NA,40000,"200000",0,0,4000,0,40000,3e+05,1,0,1,NA,4,0,1,NA,"uuid:60ac0b07-dca7-40a2-9149-18b7c2f967b8",2305021814,118.583335876465,2021-09-30
"665",16,3651,111,18,6,2,6,1,NA,70000,"150000",0,0,0,0,2e+05,0,0,0,NA,NA,3,0,5,NA,"uuid:5b03b09f-9bba-426b-976b-946bf1d97d9b",2305021814,123.283332824707,2021-09-30
"666",16,3652,111,18,6,2,6,1,NA,40000,"0",0,0,0,0,0,0,0,0,NA,NA,1,0,5,NA,"uuid:83f28e09-4591-42d9-ae66-f2b6fe0669c8",2305021814,104.483329772949,2021-09-30
"667",16,3653,111,18,6,2,6,1,NA,50000,"150000",0,0,0,0,20000,45000,0,0,NA,NA,2,2,5,5,"uuid:8a562cb7-6b22-484d-b73d-c931e60dfb59",2305021814,172.449996948242,2021-09-30
"668",26,3656,32,18,6,2,6,1,NA,0,"0",0,0,0,0,0,50000,0,0,NA,NA,0,0,NA,NA,"uuid:c8ede348-6aef-4b6e-9953-265cc21285b3",2305021814,100.116668701172,2021-09-30
"669",15,3657,32,18,6,2,6,1,NA,0,"0",0,0,0,0,12000,0,0,0,NA,NA,3,0,5,NA,"uuid:9783961f-d66a-4e8e-b981-b10a7c58c286",2305021814,138,2021-09-30
"670",26,3658,32,18,6,2,6,1,NA,0,"0",0,0,0,0,0,20000,0,0,NA,NA,1,0,5,NA,"uuid:9f2868b6-4f56-46a4-b9c1-324823e46128",2305021814,144.58332824707,2021-09-30
"671",27,3659,32,18,6,2,6,1,NA,0,"50000",0,460000,0,0,0,0,0,0,NA,NA,0,0,NA,NA,"uuid:9b139517-e05b-4dc3-8da6-040ab4b5c300",2305021814,63.3166656494141,2021-09-30
"672",27,3660,32,18,6,2,6,1,NA,18000,"0",0,0,0,0,0,0,0,0,NA,NA,5,0,1,NA,"uuid:513074c3-77f1-4bc6-a153-08495d25cf5f",2305021814,173.933334350586,2021-09-30
"673",27,3661,32,18,6,2,6,1,NA,40000,"0",0,0,0,0,0,0,0,0,NA,NA,0,0,NA,NA,"uuid:a5b7e0d7-47cf-417d-b3d2-cd6308ce0a29",2305021814,182.966659545898,2021-09-30
"674",222,3662,32,18,6,2,6,1,NA,0,"0",0,0,0,0,45000,120000,0,0,NA,NA,1,0,5,NA,"uuid:37c45f52-a8f0-4662-ba0a-0cc8884349c5",2305021814,142.616668701172,2021-09-30
"675",3,3663,79,18,6,2,6,1,NA,30000,"0",0,0,0,0,0,40000,0,0,NA,NA,4,0,5,NA,"uuid:71f27756-c560-4580-8602-e8a12746d71f",2107051720,266.75,2021-09-30
"676",3,3664,79,18,6,2,6,1,NA,150000,"130000",0,0,0,0,0,40000,0,0,NA,NA,2,0,5,NA,"uuid:d26feb4b-275f-4b6c-9834-b75162da8193",2305021814,154.66667175293,2021-09-30
"677",3,3666,79,18,6,2,6,1,NA,0,"50000",0,0,0,0,0,50000,0,0,NA,NA,3,0,5,NA,"uuid:a8d20320-27fd-4fc6-bf5f-c9884fbfd882",2305021814,101.416664123535,2021-09-30
"678",62,3667,79,18,6,2,6,1,NA,0,"0",0,0,0,0,0,0,0,0,NA,NA,1,0,5,NA,"uuid:c7077b43-1dee-4d55-ab58-26fac0eaa42d",2305021814,100.933334350586,2021-09-30
"679",62,3668,79,18,6,2,6,1,NA,0,"0",0,0,0,0,0,0,0,0,NA,NA,2,2,5,5,"uuid:d716210b-31ae-4a56-b30b-64614fb327f8",2305021814,76.0666656494141,2021-09-30
"680",62,3669,79,18,6,2,6,1,NA,16500,"0",0,0,0,0,0,0,0,0,NA,NA,7,0,1,NA,"uuid:e6fe82d6-5f2d-4f26-b9b1-2a74cbbe9a9b",2305021814,155.566665649414,2021-09-30
"681",62,3670,79,18,6,2,6,1,NA,0,"0",0,0,0,0,0,40000,0,0,NA,NA,4,0,5,NA,"uuid:ac3e6472-8656-42bb-8004-64ce9e14d43e",2305021814,102.783332824707,2021-09-30
"682",62,3671,79,18,6,2,6,1,NA,50000,"0",0,0,0,0,0,20000,0,0,NA,NA,14,0,1,NA,"uuid:5b1f7ef3-8015-4709-bce6-85c81d6d4244",2305021814,50.6333351135254,2021-09-30
"683",61,3672,79,18,6,2,6,1,NA,0,"0",0,0,0,0,0,42000,0,0,NA,NA,0,0,NA,NA,"uuid:6f4e02e8-eb5d-4120-9f61-9fb4e77516c6",2305021814,105.133331298828,2021-09-30
"684",61,3673,79,18,6,2,6,1,NA,0,"110000",0,0,0,0,0,0,0,0,NA,NA,0,0,NA,NA,"uuid:253b2db0-90bb-4c1b-a6bb-4f9f23893646",2305021814,111.900001525879,2021-09-30
"685",44,3674,50,18,6,2,6,1,NA,0,"0",0,0,0,0,40000,150000,0,0,NA,NA,7,3,5,5,"uuid:fe3ae37e-ee46-40af-9c40-4af8f40673f9",2305021814,143.800003051758,2021-09-30
"686",44,3675,50,18,6,2,6,1,NA,0,"0",0,0,0,0,0,15000,0,0,NA,NA,4,0,5,NA,"uuid:a72b83f2-72ed-45a2-a7e3-82d036f267b7",2305021814,69.6833343505859,2021-09-30
"687",44,3676,50,18,6,2,6,1,NA,0,"0",0,0,0,0,15000,20000,0,0,NA,NA,7,0,5,NA,"uuid:4c435245-7eb6-4383-a167-520f25238c6b",2305021814,94.6333312988281,2021-09-30
"688",215,3677,50,18,6,2,6,1,NA,0,"150000",0,0,0,0,13000,30000,0,0,NA,NA,5,0,5,NA,"uuid:5c7eaad1-9df9-4fb9-861d-0a70160333b8",2305021814,160.366668701172,2021-09-30
"689",5,3678,50,18,6,2,6,1,NA,45000,"0",0,0,0,0,25000,0,0,0,NA,NA,2,0,5,NA,"uuid:e8d3df2f-cb13-420d-b9bc-e3ebbc581ae1",2305021814,89.3000030517578,2021-09-30
"690",5,3679,50,18,6,2,6,1,NA,1e+05,"0",0,0,0,0,150000,0,0,0,NA,NA,7,0,1,NA,"uuid:3ec931ca-a3f1-49d7-8905-94d7d9377417",2305021814,148.649993896484,2021-09-30
"691",5,3680,50,18,6,2,6,1,NA,0,"0",0,0,0,0,10000,30000,0,0,NA,NA,0,0,NA,NA,"uuid:64583033-a83b-4e53-a0cf-5e9750ed4b86",2305021814,88.1833343505859,2021-09-30
"692",5,3681,50,18,6,2,6,1,NA,15000,"0",0,0,0,0,30000,90000,0,0,NA,NA,7,2,1,5,"uuid:6df2f29c-a892-432e-b07b-7f183efcbb77",2305021814,124.783332824707,2021-09-30
"693",222,3683,12,18,6,2,6,1,NA,15000,"0",0,0,0,0,0,130000,0,0,NA,NA,3,0,1,NA,"uuid:e12beaa6-9898-4a8a-9fc8-5584b16206e6",2305021814,100.883331298828,2021-09-30
"694",27,3684,12,18,6,2,6,1,NA,0,"30000",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"uuid:e67413c9-31db-494b-b978-8753363ff037",2305021814,58.5166664123535,2021-09-30
"695",27,3685,12,18,6,2,6,1,NA,0,"38000",0,0,0,0,0,0,0,0,NA,NA,0,0,NA,NA,"uuid:c3770e41-da4d-43aa-b8a3-864ab9d97bd9",2305021814,131.75,2021-09-30
"696",245,3686,12,18,6,2,6,1,NA,0,"500000",0,3e+05,0,0,0,0,0,0,NA,NA,4,0,5,NA,"uuid:baae4122-4a6a-4091-8656-ea48d45dd45b",2305021814,116.583335876465,2021-09-30
"697",27,3687,12,18,6,2,6,1,NA,250000,"0",0,6e+06,0,0,0,0,0,0,NA,NA,3,0,5,NA,"uuid:e5480d02-b978-477c-8773-aa3c40b2f488",2305021814,191.133331298828,2021-09-30
"698",15,3688,12,18,6,2,6,1,NA,0,"0",0,0,0,0,50000,0,0,0,NA,NA,0,0,NA,NA,"uuid:a37183ce-b315-43f4-8c98-c124a906e395",2305021814,117.516670227051,2021-09-30
"699",15,3689,12,18,6,2,6,1,NA,50000,"0",0,0,0,0,0,0,0,0,NA,NA,1,5,1,5,"uuid:1ff30d28-782c-461f-9413-6e7b9de4d0b6",2305021814,164.050003051758,2021-09-30
"700",15,3690,12,18,6,2,6,1,NA,0,"0",0,0,0,0,0,1e+05,0,0,NA,NA,0,0,NA,NA,"uuid:cee51705-f42d-4e27-ae64-0820177aac21",2305021814,118.800003051758,2021-09-30
"701",15,3691,12,18,6,2,6,1,NA,0,"0",0,0,0,0,30000,80000,0,0,NA,NA,0,0,NA,NA,"uuid:3af941ac-b459-4f86-a4a0-0c76a61fdf6d",2305021814,121.916664123535,2021-09-30
"702",15,3692,12,18,6,2,6,1,NA,0,"0",0,0,0,0,2000,1e+05,0,0,NA,NA,2,0,5,NA,"uuid:a128de44-a10a-4221-82fe-66746e21e937",2305021814,114.383331298828,2021-09-30
"703",45,3693,50,18,6,2,6,1,NA,20000,"0",0,0,0,0,0,0,0,0,NA,NA,7,0,1,NA,"uuid:85ce2509-39c5-483d-a03b-174e4e4dcff9",2305021814,148.449996948242,2021-09-30
"704",45,3694,50,18,6,2,6,1,NA,0,"0",0,0,0,0,65000,0,0,0,NA,NA,3,0,5,NA,"uuid:06e9724f-37c6-46b5-bc9c-cb577383dc6c",2305021814,79.7333297729492,2021-09-30
"705",45,3695,50,18,6,2,6,1,NA,0,"0",0,0,0,0,60000,0,0,0,NA,NA,2,0,1,NA,"uuid:ca414d81-2ae6-4ae3-9f1f-da0e6a8526d8",2305021814,66.533332824707,2021-09-30
"706",45,3696,50,18,6,2,6,1,NA,0,"250000",0,0,0,0,150000,1e+05,0,0,NA,NA,7,0,5,NA,"uuid:1ccb512f-e292-4b78-9e7c-5140443554f3",2305021814,89.533332824707,2021-09-30
"707",18,3697,50,18,6,2,6,1,NA,0,"0",0,0,0,0,50000,0,0,0,NA,NA,4,0,1,NA,"uuid:33cf6862-a9a0-4733-9bcb-2ba1df8b850c",2305021814,74.216667175293,2021-09-30
"708",18,3698,50,18,6,2,6,1,NA,0,"0",0,0,0,0,20000,0,0,0,NA,NA,3,0,1,NA,"uuid:eff14850-e05a-4e15-8fb4-31454aced65b",2305021814,71.6666641235352,2021-09-30
"709",18,3700,50,18,6,2,6,1,NA,0,"0",0,0,0,0,20000,0,0,0,NA,NA,2,0,5,NA,"uuid:e76ccae0-3b5d-458e-8467-aaca535b6f5b",2305021814,93.3666687011719,2021-09-30
"710",44,3701,50,18,6,2,6,1,NA,30000,"0",0,0,0,0,0,40000,0,0,NA,NA,7,0,5,NA,"uuid:d3fef708-65d7-4647-b298-566bf769c1ce",2305021814,102.666664123535,2021-09-30
"711",30,3702,12,18,6,2,6,1,NA,1000,"3000",0,0,0,0,0,2e+05,0,0,NA,NA,4,0,5,NA,"uuid:f681c9ce-797a-40f6-808c-66d854b35a38",2305021814,125.650001525879,2021-09-30
"712",30,3703,12,18,6,2,6,1,NA,50000,"150000",0,0,0,0,0,0,0,0,NA,NA,2,0,1,NA,"uuid:8b215075-cefa-454b-a187-e063cbb73b49",2305021814,120.683334350586,2021-09-30
"713",30,3704,12,18,6,2,6,1,NA,20000,"0",0,0,0,0,0,50000,0,0,NA,NA,4,4,5,5,"uuid:c3eabf88-e711-469b-acd1-3b2bdced3fd0",2305021814,77.5500030517578,2021-09-30
"714",30,3705,12,18,6,2,6,1,NA,2e+05,"0",0,0,0,0,1e+05,0,0,0,NA,NA,2,0,5,NA,"uuid:dae2fcad-6d34-4622-813b-b582a793605c",2305021814,75.25,2021-09-30
"715",30,3706,12,18,6,2,6,1,NA,50000,"0",0,0,0,0,0,1e+05,0,0,NA,NA,0,0,NA,NA,"uuid:d0739fa8-e900-4436-a2f4-54164d46cdb6",2305021814,81.3333358764648,2021-09-30
"716",17,3707,12,18,6,2,6,1,NA,0,"0",0,0,20000,0,0,60000,0,0,NA,NA,4,0,5,NA,"uuid:91914094-6e7f-4814-a7f1-4c659e75a14e",2305021814,112.016670227051,2021-09-30
"717",18,3708,50,18,6,2,6,1,NA,0,"0",0,0,0,0,30000,0,0,0,NA,NA,1,0,1,NA,"uuid:c6321c5c-277f-469d-ba98-2a3d47b68455",2305021814,166.149993896484,2021-09-30
"718",45,3709,50,18,6,2,6,1,NA,0,"0",0,0,0,0,120000,38000,0,1,NA,1,0,0,NA,NA,"uuid:57b230f7-f3ef-416b-9b3f-fc1c5674829e",2305021814,161.133331298828,2021-09-30
"719",45,3710,50,18,6,2,6,1,NA,20000,"0",0,0,0,0,0,2e+05,0,1,NA,1,2,0,5,NA,"uuid:b75e9c8c-1378-40c2-8476-1f20350330ab",2305021814,119.933334350586,2021-09-30
"720",52,3711,50,18,6,2,6,1,NA,0,"0",0,0,0,0,0,72000,0,0,NA,NA,1,0,5,NA,"uuid:e06456b2-4666-4340-ac00-c1cb703c83d7",2305021814,118.583335876465,2021-09-30
"721",44,3712,50,18,6,2,6,1,NA,0,"0",0,0,0,0,121000,370000,0,0,NA,NA,0,0,NA,NA,"uuid:ca1cdcd4-487a-4375-95bd-329663bb9e93",2305021814,105.550003051758,2021-09-30
