"","ID_03","ID_05","ID_06","ID_07","ID_08","ID_09","ID_10","ID_10_CONFIRM","ID_10_CORRECTED","plot_number","plot","CROP","CRP08QA","CRP08UA","CRP09QA","CRP09UA","CRP10A"
"646",213,3263,62,13,8,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"647",215,3264,62,13,8,2,6,1,NA,"1",1,9,50,1,0,NA,NA
"648",215,3264,62,13,8,2,6,1,NA,"2",1,9,10,1,0,NA,NA
"649",10,3265,62,13,8,2,6,1,NA,"1",0,NA,NA,NA,NA,NA,NA
"650",10,3265,62,13,8,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"651",10,3266,62,13,8,2,6,1,NA,"1",1,9,20,1,0,NA,NA
"652",10,3266,62,13,8,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"653",214,3267,62,13,8,2,6,1,NA,"1",0,NA,NA,NA,NA,NA,NA
"654",214,3267,62,13,8,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"655",57,3268,62,13,8,2,6,1,NA,"1",1,9,60,1,0,NA,NA
"656",57,3268,62,13,8,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"657",228,3269,62,13,8,2,6,1,NA,"1",0,NA,NA,NA,NA,NA,NA
"658",228,3269,62,13,8,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"659",56,3270,62,13,8,2,6,1,NA,"1",1,9,10,1,0,NA,NA
"660",56,3270,62,13,8,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"661",57,3272,62,13,8,2,6,1,NA,"1",1,9,300,1,20,1,10000
"662",57,3272,62,13,8,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"663",57,3273,62,13,8,2,6,1,NA,"1",1,9,10,1,0,NA,NA
"664",57,3273,62,13,8,2,6,1,NA,"2",1,9,0,NA,NA,NA,NA
"665",56,3274,1,13,8,2,6,1,NA,"1",1,4,80,1,0,NA,NA
"666",56,3274,1,13,8,2,6,1,NA,"2",1,4,170,1,100,1,20000
"667",45,3275,1,13,8,2,6,1,NA,"1",1,75,0,NA,NA,NA,NA
"668",45,3275,1,13,8,2,6,1,NA,"2",1,9,40,1,0,NA,NA
"669",21,3276,1,13,8,2,6,1,NA,"1",1,9,5,1,0,NA,NA
"670",21,3276,1,13,8,2,6,1,NA,"2",1,9,15,1,0,NA,NA
"671",18,3277,1,13,8,2,6,1,NA,"1",1,9,40,1,15,1,4500
"672",18,3277,1,13,8,2,6,1,NA,"2",1,9,30,1,10,1,1500
"673",52,3278,1,13,8,2,6,1,NA,"1",1,4,150,1,0,NA,NA
"674",52,3278,1,13,8,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"675",52,3279,1,13,8,2,6,1,NA,"1",1,9,200,1,0,NA,NA
"676",52,3279,1,13,8,2,6,1,NA,"2",0,NA,3,1,0,NA,NA
"677",18,3280,1,13,8,2,6,1,NA,"1",1,9,30,1,0,NA,NA
"678",18,3280,1,13,8,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"679",5,3281,1,13,8,2,6,1,NA,"1",1,9,30,1,0,NA,NA
"680",5,3281,1,13,8,2,6,1,NA,"2",1,9,16,1,0,NA,NA
"681",56,3282,1,13,8,2,6,1,NA,"1",1,9,50,1,0,NA,NA
"682",56,3282,1,13,8,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"683",56,3283,1,13,8,2,6,1,NA,"1",1,9,80,1,0,NA,NA
"684",56,3283,1,13,8,2,6,1,NA,"2",1,75,250,1,200,1,32000
"685",21,3284,1,13,8,2,6,1,NA,"1",1,9,80,1,0,NA,NA
"686",21,3284,1,13,8,2,6,1,NA,"2",1,9,40,1,0,NA,NA
"687",215,3286,62,13,8,2,6,1,NA,"1",1,9,30,1,0,NA,NA
"688",215,3286,62,13,8,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"689",205,3287,62,13,8,2,6,1,NA,"1",1,9,200,1,0,NA,NA
"690",205,3287,62,13,8,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"691",226,3288,62,13,8,2,6,1,NA,"1",1,9,0,NA,NA,NA,NA
"692",226,3288,62,13,8,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"693",220,3289,62,13,8,2,6,1,NA,"1",1,28,35,1,20,1,6000
"694",220,3289,62,13,8,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"695",21,3291,62,13,8,2,6,1,NA,"1",1,9,0,NA,NA,NA,NA
"696",21,3291,62,13,8,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"697",21,3292,62,13,8,2,6,1,NA,"1",1,9,25,1,0,NA,NA
"698",21,3292,62,13,8,2,6,1,NA,"2",1,9,2,1,0,NA,NA
"699",210,3293,62,13,8,2,6,1,NA,"1",0,NA,NA,NA,NA,NA,NA
"700",210,3293,62,13,8,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"701",56,3294,62,13,8,2,6,1,NA,"1",1,9,60,1,10,1,3000
"702",56,3294,62,13,8,2,6,1,NA,"2",1,9,80,1,40,1,12000
"703",1,3297,82,13,8,2,6,1,NA,"1",1,9,100,1,0,NA,NA
"704",1,3297,82,13,8,2,6,1,NA,"2",1,9,30,1,10,1,4000
"705",202,3298,82,13,8,2,6,1,NA,"1",1,9,30,1,25,1,10000
"706",202,3298,82,13,8,2,6,1,NA,"2",1,5,25,1,25,1,2500
"707",215,3299,82,13,8,2,6,1,NA,"1",1,6,1000,1,800,1,96000
"708",215,3299,82,13,8,2,6,1,NA,"2",1,9,35,1,0,NA,NA
"709",240,3301,82,13,8,2,6,1,NA,"1",1,9,250,1,50,1,20000
"710",240,3301,82,13,8,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"711",235,3303,82,13,8,2,6,1,NA,"1",1,9,300,1,150,1,45000
"712",235,3303,82,13,8,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"713",46,3304,82,13,8,2,6,1,NA,"1",1,9,170,1,0,NA,NA
"714",46,3304,82,13,8,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"715",16,3305,82,13,8,2,6,1,NA,"1",1,9,10,1,0,NA,NA
"716",16,3305,82,13,8,2,6,1,NA,"2",1,9,7,1,0,NA,NA
"717",16,3306,82,13,8,2,6,1,NA,"1",1,9,40,1,20,1,4800
"718",16,3306,82,13,8,2,6,1,NA,"2",1,9,40,1,0,NA,NA
"719",46,3307,82,13,8,2,6,1,NA,"1",1,9,80,1,0,NA,NA
"720",46,3307,82,13,8,2,6,1,NA,"2",1,9,50,1,0,NA,NA
"721",1,3308,82,13,8,2,6,1,NA,"1",1,9,855000,1,0,NA,NA
"722",1,3308,82,13,8,2,6,1,NA,"2",1,26,900,1,750,1,210000
"723",62,3309,46,13,8,2,6,1,NA,"1",1,9,300,1,80,1,24000
"724",62,3309,46,13,8,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"725",62,3311,46,13,8,2,6,1,NA,"1",1,9,300,1,200,1,80000
"726",62,3311,46,13,8,2,6,1,NA,"2",1,9,70,1,0,NA,NA
"727",4,3312,46,13,8,2,6,1,NA,"1",1,9,150,1,0,NA,NA
"728",4,3312,46,13,8,2,6,1,NA,"2",1,9,10,1,0,NA,NA
"729",62,3313,46,13,8,2,6,1,NA,"1",1,75,30,1,0,NA,NA
"730",62,3313,46,13,8,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"731",229,3317,82,13,8,2,6,1,NA,"1",1,9,1,4,0,NA,NA
"732",229,3317,82,13,8,2,6,1,NA,"2",1,6,500,1,0,NA,NA
"733",210,3318,82,13,8,2,6,1,NA,"1",1,5,50,1,0,NA,NA
"734",210,3318,82,13,8,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"735",224,3319,82,13,8,2,6,1,NA,"1",1,9,40,1,0,NA,NA
"736",224,3319,82,13,8,2,6,1,NA,"2",1,6,54,1,0,NA,NA
"737",243,3320,82,13,8,2,6,1,NA,"1",1,9,20,1,0,NA,NA
"738",243,3320,82,13,8,2,6,1,NA,"2",1,5,300,1,100,1,8000
"739",235,3321,82,13,8,2,6,1,NA,"1",1,9,20,1,0,NA,NA
"740",235,3321,82,13,8,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"741",242,3322,82,13,8,2,6,1,NA,"1",1,9,70,1,0,NA,NA
"742",242,3322,82,13,8,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"743",224,3323,82,13,8,2,6,1,NA,"1",1,9,100,1,20,1,8000
"744",224,3323,82,13,8,2,6,1,NA,"2",1,9,50,1,10,1,4000
"745",212,3324,82,13,8,2,6,1,NA,"1",1,9,25,1,0,NA,NA
"746",212,3324,82,13,8,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"747",224,3325,82,13,8,2,6,1,NA,"1",1,9,100,1,50,1,15000
"748",224,3325,82,13,8,2,6,1,NA,"2",1,9,100,1,80,1,25600
"749",218,3326,82,13,8,2,6,1,NA,"1",1,9,285000,1,0,NA,NA
"750",218,3326,82,13,8,2,6,1,NA,"2",1,6,10,17,5,17,7500
"751",205,3327,82,13,8,2,6,1,NA,"1",1,9,100,1,0,NA,NA
"752",205,3327,82,13,8,2,6,1,NA,"2",1,75,100,1,0,NA,NA
"753",216,3328,82,13,8,2,6,1,NA,"1",1,9,100,1,0,NA,NA
"754",216,3328,82,13,8,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"755",202,3329,82,13,8,2,6,1,NA,"1",1,9,50,1,0,NA,NA
"756",202,3329,82,13,8,2,6,1,NA,"2",1,9,0,NA,NA,NA,NA
"757",224,3330,82,13,8,2,6,1,NA,"1",1,9,150,1,0,NA,NA
"758",224,3330,82,13,8,2,6,1,NA,"2",1,9,70,1,0,NA,NA
"759",202,3331,82,13,8,2,6,1,NA,"1",1,9,0,NA,NA,NA,NA
"760",202,3331,82,13,8,2,6,1,NA,"2",1,9,0,NA,NA,NA,NA
"761",222,3332,82,13,8,2,6,1,NA,"1",1,9,70,1,0,NA,NA
"762",222,3332,82,13,8,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"763",242,3333,82,13,8,2,6,1,NA,"1",1,9,40,1,0,NA,NA
"764",242,3333,82,13,8,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"765",245,3334,82,13,8,2,6,1,NA,"1",0,NA,NA,NA,NA,NA,NA
"766",245,3334,82,13,8,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"767",235,3336,82,13,8,2,6,1,NA,"1",1,9,400,1,250,1,75000
"768",235,3336,82,13,8,2,6,1,NA,"2",1,23,2,1,0,NA,NA
"769",234,3337,82,13,8,2,6,1,NA,"1",1,9,100,1,100,1,25000
"770",234,3337,82,13,8,2,6,1,NA,"2",1,9,15,1,0,NA,NA
"771",213,3338,82,13,8,2,6,1,NA,"1",1,9,120,1,40,1,12000
"772",213,3338,82,13,8,2,6,1,NA,"2",1,5,200,1,0,NA,NA
"773",211,3339,82,13,8,2,6,1,NA,"1",1,9,10,1,0,NA,NA
"774",211,3339,82,13,8,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"775",227,3340,82,13,8,2,6,1,NA,"1",1,5,250,1,100,1,17000
"776",227,3340,82,13,8,2,6,1,NA,"2",1,9,80,1,0,NA,NA
"777",212,3341,82,13,8,2,6,1,NA,"1",1,9,175,1,100,1,35000
"778",212,3341,82,13,8,2,6,1,NA,"2",1,9,1,1,0,NA,NA
"779",224,3342,82,13,8,2,6,1,NA,"1",1,9,210,1,50,1,15000
"780",224,3342,82,13,8,2,6,1,NA,"2",1,9,50,1,50,1,12500
"781",235,3343,82,13,8,2,6,1,NA,"1",1,9,50,1,0,NA,NA
"782",235,3343,82,13,8,2,6,1,NA,"2",1,9,20,1,0,NA,NA
"783",240,3344,82,13,8,2,6,1,NA,"1",0,NA,NA,NA,NA,NA,NA
"784",240,3344,82,13,8,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"785",227,3345,82,13,8,2,6,1,NA,"1",1,9,60,1,0,NA,NA
"786",227,3345,82,13,8,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"787",216,3346,1,13,8,2,6,1,NA,"1",1,9,60,1,10,1,3000
"788",216,3346,1,13,8,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"789",220,3349,82,13,8,2,6,1,NA,"1",1,5,80,1,0,NA,NA
"790",220,3349,82,13,8,2,6,1,NA,"2",1,9,50,1,0,NA,NA
"791",215,3350,82,13,8,2,6,1,NA,"1",1,4,80,1,30,1,4500
"792",215,3350,82,13,8,2,6,1,NA,"2",1,12,15,1,0,NA,NA
"793",215,3351,82,13,8,2,6,1,NA,"1",1,75,1,4,0,NA,NA
"794",215,3351,82,13,8,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"795",213,3352,82,13,8,2,6,1,NA,"1",1,9,100,1,0,NA,NA
"796",213,3352,82,13,8,2,6,1,NA,"2",1,9,80,1,0,NA,NA
"797",242,3354,82,13,8,2,6,1,NA,"1",1,9,5,1,0,NA,NA
"798",242,3354,82,13,8,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"799",202,3355,82,13,8,2,6,1,NA,"1",1,9,50,1,0,NA,NA
"800",202,3355,82,13,8,2,6,1,NA,"2",1,9,30,1,0,NA,NA
"801",216,3356,82,13,8,2,6,1,NA,"1",1,9,100,1,0,NA,NA
"802",216,3356,82,13,8,2,6,1,NA,"2",1,5,350,1,100,1,10000
"803",234,3357,82,13,8,2,6,1,NA,"1",1,4,35,1,0,NA,NA
"804",234,3357,82,13,8,2,6,1,NA,"2",1,4,50,1,50,1,15000
"805",220,3359,82,13,8,2,6,1,NA,"1",1,4,100,1,0,NA,NA
"806",220,3359,82,13,8,2,6,1,NA,"2",1,4,80,1,30,1,3000
"807",3,3360,46,14,5,2,6,1,NA,"1",1,9,70,1,0,NA,NA
"808",3,3360,46,14,5,2,6,1,NA,"2",1,9,30,1,0,NA,NA
"809",3,3361,46,13,8,2,6,1,NA,"1",1,9,30,1,0,NA,NA
"810",3,3361,46,13,8,2,6,1,NA,"2",1,9,25,1,0,NA,NA
"811",3,3362,46,13,8,2,6,1,NA,"1",1,9,10,1,0,NA,NA
"812",3,3362,46,13,8,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"813",19,3363,46,13,8,2,6,1,NA,"1",1,9,51,1,0,NA,NA
"814",19,3363,46,13,8,2,6,1,NA,"2",1,9,30,1,0,NA,NA
"815",224,3364,46,13,8,2,6,1,NA,"1",1,9,150,1,0,NA,NA
"816",224,3364,46,13,8,2,6,1,NA,"2",1,9,30,1,0,NA,NA
"817",19,3365,46,13,8,2,6,1,NA,"1",1,9,40,1,0,NA,NA
"818",19,3365,46,13,8,2,6,1,NA,"2",1,9,60,1,20,1,4000
"819",19,3366,46,13,8,2,6,1,NA,"1",1,9,60,1,0,NA,NA
"820",19,3366,46,13,8,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"821",51,3367,46,13,8,2,6,1,NA,"1",1,9,50,1,0,NA,NA
"822",51,3367,46,13,8,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"823",213,3368,46,13,8,2,6,1,NA,"1",1,5,120,1,30,1,6000
"824",213,3368,46,13,8,2,6,1,NA,"2",1,9,70,1,0,NA,NA
"825",51,3369,46,13,8,2,6,1,NA,"1",1,9,30,1,0,NA,NA
"826",51,3369,46,13,8,2,6,1,NA,"2",1,9,41,1,0,NA,NA
"827",51,3370,46,13,8,2,6,1,NA,"1",1,9,100,1,0,NA,NA
"828",51,3370,46,13,8,2,6,1,NA,"2",1,9,30,1,0,NA,NA
"829",4,3371,46,13,8,2,6,1,NA,"1",1,9,50,1,0,NA,NA
"830",4,3371,46,13,8,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"831",4,3372,46,13,8,2,6,1,NA,"1",1,9,50,1,0,NA,NA
"832",4,3372,46,13,8,2,6,1,NA,"2",1,9,30,1,0,NA,NA
"833",3,3373,46,13,8,2,6,1,NA,"1",1,9,80,1,0,NA,NA
"834",3,3373,46,13,8,2,6,1,NA,"2",1,9,5,1,0,NA,NA
"835",4,3376,46,13,8,2,6,1,NA,"1",1,9,150,1,100,1,35000
"836",4,3376,46,13,8,2,6,1,NA,"2",1,9,100,1,100,1,35000
"837",202,3378,46,13,8,2,6,1,NA,"1",1,9,200,1,0,NA,NA
"838",202,3378,46,13,8,2,6,1,NA,"2",1,6,50,1,0,NA,NA
"839",19,3379,46,13,8,2,6,1,NA,"1",1,9,50,1,0,NA,NA
"840",19,3379,46,13,8,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"841",235,3380,46,13,8,2,6,1,NA,"1",1,9,60,1,0,NA,NA
"842",235,3380,46,13,8,2,6,1,NA,"2",1,9,150,1,100,1,30000
"843",19,3381,46,13,8,2,6,1,NA,"1",1,9,200,1,0,NA,NA
"844",19,3381,46,13,8,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"845",61,3382,46,13,8,2,6,1,NA,"1",1,9,150,1,0,NA,NA
"846",61,3382,46,13,8,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"847",2,3383,1,13,8,2,6,1,NA,"1",1,27,0,NA,NA,NA,NA
"848",2,3383,1,13,8,2,6,1,NA,"2",1,9,7,1,0,NA,NA
"849",2,3384,1,13,8,2,6,1,NA,"1",1,9,300,1,0,NA,NA
"850",2,3384,1,13,8,2,6,1,NA,"2",1,9,200,1,0,NA,NA
"851",21,3386,1,13,8,2,6,1,NA,"1",1,75,0,NA,NA,NA,NA
"852",21,3386,1,13,8,2,6,1,NA,"2",1,75,0,NA,NA,NA,NA
"853",21,3388,1,13,8,2,6,1,NA,"1",1,4,0,NA,NA,NA,NA
"854",21,3388,1,13,8,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"855",37,3389,1,13,8,2,6,1,NA,"1",1,9,NA,NA,NA,NA,NA
"856",37,3389,1,13,8,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"857",242,3391,46,13,8,2,6,1,NA,"1",1,9,50,1,0,NA,NA
"858",242,3391,46,13,8,2,6,1,NA,"2",1,9,40,1,40,1,26000
"859",242,3392,82,13,8,2,6,1,NA,"1",0,NA,NA,NA,NA,NA,NA
"860",242,3392,82,13,8,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"861",211,3395,46,13,8,2,6,1,NA,"1",1,9,80,1,30,1,7500
"862",211,3395,46,13,8,2,6,1,NA,"2",1,28,30,3,30,3,1e+05
"863",234,3397,46,13,8,2,6,1,NA,"1",1,9,10,1,0,NA,NA
"864",234,3397,46,13,8,2,6,1,NA,"2",1,9,15,1,2,1,500
"865",3,3398,46,13,8,2,6,1,NA,"1",1,9,70,1,0,NA,NA
"866",3,3398,46,13,8,2,6,1,NA,"2",1,9,30,1,0,NA,NA
"867",226,3399,82,13,8,2,6,1,NA,"1",1,9,5,1,0,NA,NA
"868",226,3399,82,13,8,2,6,1,NA,"2",1,15,100,1,0,NA,NA
"869",211,3400,82,13,8,2,6,1,NA,"1",1,9,30,1,0,NA,NA
"870",211,3400,82,13,8,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"871",10,3403,113,14,5,2,6,1,NA,"1",1,9,50,1,0,NA,NA
"872",10,3403,113,14,5,2,6,1,NA,"2",1,11,4,1,0,NA,NA
"873",10,3404,61,14,5,2,6,1,NA,"1",1,5,5,15,0,NA,NA
"874",10,3404,61,14,5,2,6,1,NA,"2",1,75,1,4,50,1,7500
"875",10,3405,113,14,5,2,6,1,NA,"1",1,9,0,NA,NA,NA,NA
"876",10,3405,113,14,5,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"877",6,3406,113,14,5,2,6,1,NA,"1",1,9,10,1,0,NA,NA
"878",6,3406,113,14,5,2,6,1,NA,"2",1,9,5,1,0,NA,NA
"879",56,3407,113,14,5,2,6,1,NA,"1",1,11,7,1,0,NA,NA
"880",56,3407,113,14,5,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"881",10,3408,113,14,5,2,6,1,NA,"1",1,9,7,1,0,NA,NA
"882",10,3408,113,14,5,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"883",43,3409,113,14,5,2,6,1,NA,"1",1,9,25,1,0,NA,NA
"884",43,3409,113,14,5,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"885",43,3410,113,14,5,2,6,1,NA,"1",0,NA,NA,NA,NA,NA,NA
"886",43,3410,113,14,5,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"887",229,3411,113,14,5,2,6,1,NA,"1",0,NA,NA,NA,NA,NA,NA
"888",229,3411,113,14,5,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"889",43,3412,61,14,5,2,6,1,NA,"1",1,9,30,1,0,NA,NA
"890",43,3412,61,14,5,2,6,1,NA,"2",1,9,20,1,0,NA,NA
"891",10,3413,113,14,5,2,6,1,NA,"1",1,9,2,1,0,NA,NA
"892",10,3413,113,14,5,2,6,1,NA,"2",1,9,0,NA,NA,NA,NA
"893",43,3414,113,14,5,2,6,1,NA,"1",1,9,10,1,0,NA,NA
"894",43,3414,113,14,5,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"895",6,3415,113,14,5,2,6,1,NA,"1",1,11,150,1,100,1,30000
"896",6,3415,113,14,5,2,6,1,NA,"2",1,9,100,1,0,NA,NA
"897",10,3416,113,14,5,2,6,1,NA,"1",1,11,100,1,60,1,18000
"898",10,3416,113,14,5,2,6,1,NA,"2",1,9,80,1,0,NA,NA
"899",6,3417,113,14,5,2,6,1,NA,"1",1,9,10,1,0,NA,NA
"900",6,3417,113,14,5,2,6,1,NA,"2",1,11,0,NA,NA,NA,NA
"901",43,3419,113,14,5,2,6,1,NA,"1",1,11,0,NA,NA,NA,NA
"902",43,3419,113,14,5,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"903",10,3420,113,14,5,2,6,1,NA,"1",1,11,150,1,100,1,30000
"904",10,3420,113,14,5,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"905",9,3421,113,14,5,2,6,1,NA,"1",1,9,0,NA,NA,NA,NA
"906",9,3421,113,14,5,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"907",43,3422,113,14,5,2,6,1,NA,"1",1,11,30,1,0,NA,NA
"908",43,3422,113,14,5,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"909",43,3423,113,14,5,2,6,1,NA,"1",1,11,40,1,20,1,6000
"910",43,3423,113,14,5,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"911",6,3424,113,14,5,2,6,1,NA,"1",1,9,30,1,0,NA,NA
"912",6,3424,113,14,5,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"913",6,3425,113,14,5,2,6,1,NA,"1",1,9,70,1,0,NA,NA
"914",6,3425,113,14,5,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"915",23,3426,113,14,5,2,6,1,NA,"1",1,9,15,1,0,NA,NA
"916",23,3426,113,14,5,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"917",57,3427,113,14,5,2,6,1,NA,"1",1,9,30,1,0,NA,NA
"918",57,3427,113,14,5,2,6,1,NA,"2",1,9,10,1,0,NA,NA
"919",57,3428,113,14,5,2,6,1,NA,"1",1,9,40,1,0,NA,NA
"920",57,3428,113,14,5,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"921",57,3429,113,14,5,2,6,1,NA,"1",0,NA,NA,NA,NA,NA,NA
"922",57,3429,113,14,5,2,6,1,NA,"2",1,9,40,1,0,NA,NA
"923",10,3430,113,14,5,2,6,1,NA,"1",1,9,40,1,40,1,10400
"924",10,3430,113,14,5,2,6,1,NA,"2",1,9,8,1,0,NA,NA
"925",229,3432,113,14,5,2,6,1,NA,"1",0,NA,NA,NA,NA,NA,NA
"926",229,3432,113,14,5,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"927",10,3433,113,14,5,2,6,1,NA,"1",0,NA,NA,NA,NA,NA,NA
"928",10,3433,113,14,5,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"929",57,3434,113,14,5,2,6,1,NA,"1",1,11,8,1,0,NA,NA
"930",57,3434,113,14,5,2,6,1,NA,"2",1,9,20,1,0,NA,NA
"931",23,3435,113,14,5,2,6,1,NA,"1",0,NA,NA,NA,NA,NA,NA
"932",23,3435,113,14,5,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"933",23,3436,113,14,5,2,6,1,NA,"1",1,9,105,1,0,NA,NA
"934",23,3436,113,14,5,2,6,1,NA,"2",1,9,25,1,0,NA,NA
"935",23,3437,113,14,5,2,6,1,NA,"1",1,9,30,1,0,NA,NA
"936",23,3437,113,14,5,2,6,1,NA,"2",1,9,30,1,0,NA,NA
"937",57,3438,113,14,5,2,6,1,NA,"1",1,9,20,1,0,NA,NA
"938",57,3438,113,14,5,2,6,1,NA,"2",1,9,7,1,7,1,2800
"939",9,3439,113,14,5,2,6,1,NA,"1",1,75,15,1,0,NA,NA
"940",9,3439,113,14,5,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"941",9,3440,113,14,5,2,6,1,NA,"1",1,9,10,1,0,NA,NA
"942",9,3440,113,14,5,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"943",6,3441,113,14,5,2,6,1,NA,"1",0,NA,NA,NA,NA,NA,NA
"944",6,3441,113,14,5,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"945",239,3442,113,14,5,2,6,1,NA,"1",0,NA,NA,NA,NA,NA,NA
"946",239,3442,113,14,5,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"947",23,3443,113,14,5,2,6,1,NA,"1",1,9,50,1,0,NA,NA
"948",23,3443,113,14,5,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"949",23,3444,113,14,5,2,6,1,NA,"1",0,NA,NA,NA,NA,NA,NA
"950",23,3444,113,14,5,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"951",23,3445,113,14,5,2,6,1,NA,"1",1,9,10,1,0,NA,NA
"952",23,3445,113,14,5,2,6,1,NA,"2",1,9,7,1,0,NA,NA
"953",57,3447,113,14,5,2,6,1,NA,"1",1,9,3,1,0,NA,NA
"954",57,3447,113,14,5,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"955",57,3448,113,14,5,2,6,1,NA,"1",1,9,0,NA,NA,NA,NA
"956",57,3448,113,14,5,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"957",57,3449,113,14,5,2,6,1,NA,"1",0,NA,NA,NA,NA,NA,NA
"958",57,3449,113,14,5,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"959",57,3450,113,14,5,2,6,1,NA,"1",0,NA,NA,NA,NA,NA,NA
"960",57,3450,113,14,5,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"961",62,3451,43,14,5,2,6,1,NA,"1",1,9,100,1,0,NA,NA
"962",62,3451,43,14,5,2,6,1,NA,"2",1,9,30,1,0,NA,NA
"963",4,3452,43,14,5,2,6,1,NA,"1",1,9,100,1,0,NA,NA
"964",4,3452,43,14,5,2,6,1,NA,"2",0,NA,NA,NA,NA,NA,NA
"965",4,3453,43,14,5,2,6,1,NA,"1",1,9,30,1,0,NA,NA
"966",4,3453,43,14,5,2,6,1,NA,"2",1,9,10,1,0,NA,NA
