"","ID_03","ID_05","ID_06","ID_07","ID_08","ID_09","ID_10","ID_10_CONFIRM","ID_10_CORRECTED","asset","AA01","AA02","asset_number"
"763",242,3333,82,13,8,2,6,1,NA,"1",0,NA,"cow"
"764",242,3333,82,13,8,2,6,1,NA,"2",0,NA,"sheep"
"765",245,3334,82,13,8,2,6,1,NA,"1",0,NA,"cow"
"766",245,3334,82,13,8,2,6,1,NA,"2",0,NA,"sheep"
"767",235,3336,82,13,8,2,6,1,NA,"1",0,NA,"cow"
"768",235,3336,82,13,8,2,6,1,NA,"2",0,NA,"sheep"
"769",234,3337,82,13,8,2,6,1,NA,"1",0,NA,"cow"
"770",234,3337,82,13,8,2,6,1,NA,"2",1,1,"sheep"
"771",213,3338,82,13,8,2,6,1,NA,"1",0,NA,"cow"
"772",213,3338,82,13,8,2,6,1,NA,"2",0,NA,"sheep"
"773",211,3339,82,13,8,2,6,1,NA,"1",0,NA,"cow"
"774",211,3339,82,13,8,2,6,1,NA,"2",0,NA,"sheep"
"775",227,3340,82,13,8,2,6,1,NA,"1",0,NA,"cow"
"776",227,3340,82,13,8,2,6,1,NA,"2",0,NA,"sheep"
"777",212,3341,82,13,8,2,6,1,NA,"1",0,NA,"cow"
"778",212,3341,82,13,8,2,6,1,NA,"2",0,NA,"sheep"
"779",224,3342,82,13,8,2,6,1,NA,"1",1,1,"cow"
"780",224,3342,82,13,8,2,6,1,NA,"2",0,NA,"sheep"
"781",235,3343,82,13,8,2,6,1,NA,"1",0,NA,"cow"
"782",235,3343,82,13,8,2,6,1,NA,"2",0,NA,"sheep"
"783",240,3344,82,13,8,2,6,1,NA,"1",0,NA,"cow"
"784",240,3344,82,13,8,2,6,1,NA,"2",0,NA,"sheep"
"785",227,3345,82,13,8,2,6,1,NA,"1",0,NA,"cow"
"786",227,3345,82,13,8,2,6,1,NA,"2",0,NA,"sheep"
"787",216,3346,1,13,8,2,6,1,NA,"1",0,NA,"cow"
"788",216,3346,1,13,8,2,6,1,NA,"2",0,NA,"sheep"
"789",220,3349,82,13,8,2,6,1,NA,"1",0,NA,"cow"
"790",220,3349,82,13,8,2,6,1,NA,"2",0,NA,"sheep"
"791",215,3350,82,13,8,2,6,1,NA,"1",1,1,"cow"
"792",215,3350,82,13,8,2,6,1,NA,"2",0,NA,"sheep"
"793",215,3351,82,13,8,2,6,1,NA,"1",0,NA,"cow"
"794",215,3351,82,13,8,2,6,1,NA,"2",0,NA,"sheep"
"795",213,3352,82,13,8,2,6,1,NA,"1",0,NA,"cow"
"796",213,3352,82,13,8,2,6,1,NA,"2",1,3,"sheep"
"797",242,3354,82,13,8,2,6,1,NA,"1",0,NA,"cow"
"798",242,3354,82,13,8,2,6,1,NA,"2",0,NA,"sheep"
"799",202,3355,82,13,8,2,6,1,NA,"1",0,NA,"cow"
"800",202,3355,82,13,8,2,6,1,NA,"2",0,NA,"sheep"
"801",216,3356,82,13,8,2,6,1,NA,"1",0,NA,"cow"
"802",216,3356,82,13,8,2,6,1,NA,"2",0,NA,"sheep"
"803",234,3357,82,13,8,2,6,1,NA,"1",0,NA,"cow"
"804",234,3357,82,13,8,2,6,1,NA,"2",0,NA,"sheep"
"805",220,3359,82,13,8,2,6,1,NA,"1",0,NA,"cow"
"806",220,3359,82,13,8,2,6,1,NA,"2",0,NA,"sheep"
"807",3,3360,46,14,5,2,6,1,NA,"1",0,NA,"cow"
"808",3,3360,46,14,5,2,6,1,NA,"2",0,NA,"sheep"
"809",3,3361,46,13,8,2,6,1,NA,"1",0,NA,"cow"
"810",3,3361,46,13,8,2,6,1,NA,"2",0,NA,"sheep"
"811",3,3362,46,13,8,2,6,1,NA,"1",0,NA,"cow"
"812",3,3362,46,13,8,2,6,1,NA,"2",0,NA,"sheep"
"813",19,3363,46,13,8,2,6,1,NA,"1",0,NA,"cow"
"814",19,3363,46,13,8,2,6,1,NA,"2",0,NA,"sheep"
"815",224,3364,46,13,8,2,6,1,NA,"1",0,NA,"cow"
"816",224,3364,46,13,8,2,6,1,NA,"2",0,NA,"sheep"
"817",19,3365,46,13,8,2,6,1,NA,"1",0,NA,"cow"
"818",19,3365,46,13,8,2,6,1,NA,"2",0,NA,"sheep"
"819",19,3366,46,13,8,2,6,1,NA,"1",1,1,"cow"
"820",19,3366,46,13,8,2,6,1,NA,"2",0,NA,"sheep"
"821",51,3367,46,13,8,2,6,1,NA,"1",0,NA,"cow"
"822",51,3367,46,13,8,2,6,1,NA,"2",0,NA,"sheep"
"823",213,3368,46,13,8,2,6,1,NA,"1",0,NA,"cow"
"824",213,3368,46,13,8,2,6,1,NA,"2",0,NA,"sheep"
"825",51,3369,46,13,8,2,6,1,NA,"1",0,NA,"cow"
"826",51,3369,46,13,8,2,6,1,NA,"2",0,NA,"sheep"
"827",51,3370,46,13,8,2,6,1,NA,"1",0,NA,"cow"
"828",51,3370,46,13,8,2,6,1,NA,"2",0,NA,"sheep"
"829",4,3371,46,13,8,2,6,1,NA,"1",0,NA,"cow"
"830",4,3371,46,13,8,2,6,1,NA,"2",0,NA,"sheep"
"831",4,3372,46,13,8,2,6,1,NA,"1",1,1,"cow"
"832",4,3372,46,13,8,2,6,1,NA,"2",0,NA,"sheep"
"833",3,3373,46,13,8,2,6,1,NA,"1",0,NA,"cow"
"834",3,3373,46,13,8,2,6,1,NA,"2",0,NA,"sheep"
"835",4,3376,46,13,8,2,6,1,NA,"1",0,NA,"cow"
"836",4,3376,46,13,8,2,6,1,NA,"2",0,NA,"sheep"
"837",202,3378,46,13,8,2,6,1,NA,"1",0,NA,"cow"
"838",202,3378,46,13,8,2,6,1,NA,"2",1,1,"sheep"
"839",19,3379,46,13,8,2,6,1,NA,"1",0,NA,"cow"
"840",19,3379,46,13,8,2,6,1,NA,"2",0,NA,"sheep"
"841",235,3380,46,13,8,2,6,1,NA,"1",0,NA,"cow"
"842",235,3380,46,13,8,2,6,1,NA,"2",0,NA,"sheep"
"843",19,3381,46,13,8,2,6,1,NA,"1",0,NA,"cow"
"844",19,3381,46,13,8,2,6,1,NA,"2",0,NA,"sheep"
"845",61,3382,46,13,8,2,6,1,NA,"1",0,NA,"cow"
"846",61,3382,46,13,8,2,6,1,NA,"2",0,NA,"sheep"
"847",2,3383,1,13,8,2,6,1,NA,"1",0,NA,"cow"
"848",2,3383,1,13,8,2,6,1,NA,"2",0,NA,"sheep"
"849",2,3384,1,13,8,2,6,1,NA,"1",0,NA,"cow"
"850",2,3384,1,13,8,2,6,1,NA,"2",0,NA,"sheep"
"851",21,3386,1,13,8,2,6,1,NA,"1",0,NA,"cow"
"852",21,3386,1,13,8,2,6,1,NA,"2",0,NA,"sheep"
"853",21,3388,1,13,8,2,6,1,NA,"1",0,NA,"cow"
"854",21,3388,1,13,8,2,6,1,NA,"2",0,NA,"sheep"
"855",37,3389,1,13,8,2,6,1,NA,"1",0,NA,"cow"
"856",37,3389,1,13,8,2,6,1,NA,"2",0,NA,"sheep"
"857",242,3391,46,13,8,2,6,1,NA,"1",0,NA,"cow"
"858",242,3391,46,13,8,2,6,1,NA,"2",0,NA,"sheep"
"859",242,3392,82,13,8,2,6,1,NA,"1",0,NA,"cow"
"860",242,3392,82,13,8,2,6,1,NA,"2",0,NA,"sheep"
"861",211,3395,46,13,8,2,6,1,NA,"1",0,NA,"cow"
"862",211,3395,46,13,8,2,6,1,NA,"2",0,NA,"sheep"
"863",234,3397,46,13,8,2,6,1,NA,"1",0,NA,"cow"
"864",234,3397,46,13,8,2,6,1,NA,"2",0,NA,"sheep"
"865",3,3398,46,13,8,2,6,1,NA,"1",0,NA,"cow"
"866",3,3398,46,13,8,2,6,1,NA,"2",0,NA,"sheep"
"867",226,3399,82,13,8,2,6,1,NA,"1",0,NA,"cow"
"868",226,3399,82,13,8,2,6,1,NA,"2",0,NA,"sheep"
"869",211,3400,82,13,8,2,6,1,NA,"1",0,NA,"cow"
"870",211,3400,82,13,8,2,6,1,NA,"2",0,NA,"sheep"
"871",10,3403,113,14,5,2,6,1,NA,"1",0,NA,"cow"
"872",10,3403,113,14,5,2,6,1,NA,"2",0,NA,"sheep"
"873",10,3404,61,14,5,2,6,1,NA,"1",0,NA,"cow"
"874",10,3404,61,14,5,2,6,1,NA,"2",0,NA,"sheep"
"875",10,3405,113,14,5,2,6,1,NA,"1",0,NA,"cow"
"876",10,3405,113,14,5,2,6,1,NA,"2",0,NA,"sheep"
"877",6,3406,113,14,5,2,6,1,NA,"1",0,NA,"cow"
"878",6,3406,113,14,5,2,6,1,NA,"2",0,NA,"sheep"
"879",56,3407,113,14,5,2,6,1,NA,"1",0,NA,"cow"
"880",56,3407,113,14,5,2,6,1,NA,"2",0,NA,"sheep"
"881",10,3408,113,14,5,2,6,1,NA,"1",0,NA,"cow"
"882",10,3408,113,14,5,2,6,1,NA,"2",0,NA,"sheep"
"883",43,3409,113,14,5,2,6,1,NA,"1",0,NA,"cow"
"884",43,3409,113,14,5,2,6,1,NA,"2",0,NA,"sheep"
"885",43,3410,113,14,5,2,6,1,NA,"1",0,NA,"cow"
"886",43,3410,113,14,5,2,6,1,NA,"2",0,NA,"sheep"
"887",229,3411,113,14,5,2,6,1,NA,"1",0,NA,"cow"
"888",229,3411,113,14,5,2,6,1,NA,"2",0,NA,"sheep"
"889",43,3412,61,14,5,2,6,1,NA,"1",1,1,"cow"
"890",43,3412,61,14,5,2,6,1,NA,"2",0,NA,"sheep"
"891",10,3413,113,14,5,2,6,1,NA,"1",1,1,"cow"
"892",10,3413,113,14,5,2,6,1,NA,"2",0,NA,"sheep"
"893",43,3414,113,14,5,2,6,1,NA,"1",0,NA,"cow"
"894",43,3414,113,14,5,2,6,1,NA,"2",0,NA,"sheep"
"895",6,3415,113,14,5,2,6,1,NA,"1",0,NA,"cow"
"896",6,3415,113,14,5,2,6,1,NA,"2",0,NA,"sheep"
"897",10,3416,113,14,5,2,6,1,NA,"1",0,NA,"cow"
"898",10,3416,113,14,5,2,6,1,NA,"2",0,NA,"sheep"
"899",6,3417,113,14,5,2,6,1,NA,"1",0,NA,"cow"
"900",6,3417,113,14,5,2,6,1,NA,"2",0,NA,"sheep"
"901",43,3419,113,14,5,2,6,1,NA,"1",0,NA,"cow"
"902",43,3419,113,14,5,2,6,1,NA,"2",0,NA,"sheep"
"903",10,3420,113,14,5,2,6,1,NA,"1",0,NA,"cow"
"904",10,3420,113,14,5,2,6,1,NA,"2",0,NA,"sheep"
"905",9,3421,113,14,5,2,6,1,NA,"1",0,NA,"cow"
"906",9,3421,113,14,5,2,6,1,NA,"2",0,NA,"sheep"
"907",43,3422,113,14,5,2,6,1,NA,"1",0,NA,"cow"
"908",43,3422,113,14,5,2,6,1,NA,"2",0,NA,"sheep"
"909",43,3423,113,14,5,2,6,1,NA,"1",0,NA,"cow"
"910",43,3423,113,14,5,2,6,1,NA,"2",0,NA,"sheep"
"911",6,3424,113,14,5,2,6,1,NA,"1",0,NA,"cow"
"912",6,3424,113,14,5,2,6,1,NA,"2",0,NA,"sheep"
"913",6,3425,113,14,5,2,6,1,NA,"1",0,NA,"cow"
"914",6,3425,113,14,5,2,6,1,NA,"2",1,5,"sheep"
"915",23,3426,113,14,5,2,6,1,NA,"1",0,NA,"cow"
"916",23,3426,113,14,5,2,6,1,NA,"2",1,1,"sheep"
"917",57,3427,113,14,5,2,6,1,NA,"1",0,NA,"cow"
"918",57,3427,113,14,5,2,6,1,NA,"2",0,NA,"sheep"
"919",57,3428,113,14,5,2,6,1,NA,"1",0,NA,"cow"
"920",57,3428,113,14,5,2,6,1,NA,"2",0,NA,"sheep"
"921",57,3429,113,14,5,2,6,1,NA,"1",0,NA,"cow"
"922",57,3429,113,14,5,2,6,1,NA,"2",0,NA,"sheep"
"923",10,3430,113,14,5,2,6,1,NA,"1",0,NA,"cow"
"924",10,3430,113,14,5,2,6,1,NA,"2",0,NA,"sheep"
"925",229,3432,113,14,5,2,6,1,NA,"1",0,NA,"cow"
"926",229,3432,113,14,5,2,6,1,NA,"2",0,NA,"sheep"
"927",10,3433,113,14,5,2,6,1,NA,"1",0,NA,"cow"
"928",10,3433,113,14,5,2,6,1,NA,"2",0,NA,"sheep"
"929",57,3434,113,14,5,2,6,1,NA,"1",0,NA,"cow"
"930",57,3434,113,14,5,2,6,1,NA,"2",0,NA,"sheep"
"931",23,3435,113,14,5,2,6,1,NA,"1",0,NA,"cow"
"932",23,3435,113,14,5,2,6,1,NA,"2",0,NA,"sheep"
"933",23,3436,113,14,5,2,6,1,NA,"1",1,1,"cow"
"934",23,3436,113,14,5,2,6,1,NA,"2",0,NA,"sheep"
"935",23,3437,113,14,5,2,6,1,NA,"1",0,NA,"cow"
"936",23,3437,113,14,5,2,6,1,NA,"2",0,NA,"sheep"
"937",57,3438,113,14,5,2,6,1,NA,"1",1,1,"cow"
"938",57,3438,113,14,5,2,6,1,NA,"2",0,NA,"sheep"
"939",9,3439,113,14,5,2,6,1,NA,"1",0,NA,"cow"
"940",9,3439,113,14,5,2,6,1,NA,"2",0,NA,"sheep"
"941",9,3440,113,14,5,2,6,1,NA,"1",0,NA,"cow"
"942",9,3440,113,14,5,2,6,1,NA,"2",0,NA,"sheep"
"943",6,3441,113,14,5,2,6,1,NA,"1",0,NA,"cow"
"944",6,3441,113,14,5,2,6,1,NA,"2",0,NA,"sheep"
"945",239,3442,113,14,5,2,6,1,NA,"1",0,NA,"cow"
"946",239,3442,113,14,5,2,6,1,NA,"2",0,NA,"sheep"
"947",23,3443,113,14,5,2,6,1,NA,"1",0,NA,"cow"
"948",23,3443,113,14,5,2,6,1,NA,"2",0,NA,"sheep"
"949",23,3444,113,14,5,2,6,1,NA,"1",0,NA,"cow"
"950",23,3444,113,14,5,2,6,1,NA,"2",0,NA,"sheep"
"951",23,3445,113,14,5,2,6,1,NA,"1",0,NA,"cow"
"952",23,3445,113,14,5,2,6,1,NA,"2",1,1,"sheep"
"953",57,3447,113,14,5,2,6,1,NA,"1",0,NA,"cow"
"954",57,3447,113,14,5,2,6,1,NA,"2",0,NA,"sheep"
"955",57,3448,113,14,5,2,6,1,NA,"1",0,NA,"cow"
"956",57,3448,113,14,5,2,6,1,NA,"2",0,NA,"sheep"
"957",57,3449,113,14,5,2,6,1,NA,"1",0,NA,"cow"
"958",57,3449,113,14,5,2,6,1,NA,"2",0,NA,"sheep"
"959",57,3450,113,14,5,2,6,1,NA,"1",0,NA,"cow"
"960",57,3450,113,14,5,2,6,1,NA,"2",1,1,"sheep"
"961",62,3451,43,14,5,2,6,1,NA,"1",0,NA,"cow"
"962",62,3451,43,14,5,2,6,1,NA,"2",0,NA,"sheep"
"963",4,3452,43,14,5,2,6,1,NA,"1",0,NA,"cow"
"964",4,3452,43,14,5,2,6,1,NA,"2",0,NA,"sheep"
"965",4,3453,43,14,5,2,6,1,NA,"1",0,NA,"cow"
"966",4,3453,43,14,5,2,6,1,NA,"2",0,NA,"sheep"
"967",61,3454,43,14,5,2,6,1,NA,"1",0,NA,"cow"
"968",61,3454,43,14,5,2,6,1,NA,"2",0,NA,"sheep"
"969",4,3455,43,14,5,2,6,1,NA,"1",0,NA,"cow"
"970",4,3455,43,14,5,2,6,1,NA,"2",0,NA,"sheep"
"971",61,3456,43,14,5,2,6,1,NA,"1",1,1,"cow"
"972",61,3456,43,14,5,2,6,1,NA,"2",0,NA,"sheep"
"973",51,3457,43,14,5,2,6,1,NA,"1",0,NA,"cow"
"974",51,3457,43,14,5,2,6,1,NA,"2",0,NA,"sheep"
"975",51,3458,43,14,5,2,6,1,NA,"1",0,NA,"cow"
"976",51,3458,43,14,5,2,6,1,NA,"2",1,1,"sheep"
"977",51,3459,43,14,5,2,6,1,NA,"1",0,NA,"cow"
"978",51,3459,43,14,5,2,6,1,NA,"2",0,NA,"sheep"
"979",51,3460,43,14,5,2,6,1,NA,"1",0,NA,"cow"
"980",51,3460,43,14,5,2,6,1,NA,"2",0,NA,"sheep"
"981",19,3461,43,14,5,2,6,1,NA,"1",0,NA,"cow"
"982",19,3461,43,14,5,2,6,1,NA,"2",0,NA,"sheep"
"983",19,3462,43,14,5,2,6,1,NA,"1",0,NA,"cow"
"984",19,3462,43,14,5,2,6,1,NA,"2",0,NA,"sheep"
"985",19,3463,43,14,5,2,6,1,NA,"1",0,NA,"cow"
"986",19,3463,43,14,5,2,6,1,NA,"2",0,NA,"sheep"
"987",51,3464,43,14,5,2,6,1,NA,"1",0,NA,"cow"
"988",51,3464,43,14,5,2,6,1,NA,"2",0,NA,"sheep"
"989",3,3465,43,14,5,2,6,1,NA,"1",0,NA,"cow"
"990",3,3465,43,14,5,2,6,1,NA,"2",0,NA,"sheep"
"991",3,3466,43,14,5,2,6,1,NA,"1",0,NA,"cow"
"992",3,3466,43,14,5,2,6,1,NA,"2",0,NA,"sheep"
"993",3,3467,43,14,5,2,6,1,NA,"1",0,NA,"cow"
"994",3,3467,43,14,5,2,6,1,NA,"2",0,NA,"sheep"
"995",3,3468,43,14,5,2,6,1,NA,"1",0,NA,"cow"
"996",3,3468,43,14,5,2,6,1,NA,"2",0,NA,"sheep"
"997",3,3469,43,14,5,2,6,1,NA,"1",0,NA,"cow"
"998",3,3469,43,14,5,2,6,1,NA,"2",0,NA,"sheep"
"999",33,3470,81,14,5,2,6,1,NA,"1",1,1,"cow"
"1000",33,3470,81,14,5,2,6,1,NA,"2",0,NA,"sheep"
"1001",54,3471,81,14,5,2,6,1,NA,"1",0,NA,"cow"
"1002",54,3471,81,14,5,2,6,1,NA,"2",0,NA,"sheep"
"1003",33,3472,81,14,5,2,6,1,NA,"1",0,NA,"cow"
"1004",33,3472,81,14,5,2,6,1,NA,"2",0,NA,"sheep"
"1005",227,3473,81,14,5,2,6,1,NA,"1",0,NA,"cow"
"1006",227,3473,81,14,5,2,6,1,NA,"2",0,NA,"sheep"
"1007",16,3474,81,14,5,2,6,1,NA,"1",0,NA,"cow"
"1008",16,3474,81,14,5,2,6,1,NA,"2",0,NA,"sheep"
"1009",46,3475,81,14,5,2,6,1,NA,"1",0,NA,"cow"
"1010",46,3475,81,14,5,2,6,1,NA,"2",0,NA,"sheep"
"1011",16,3476,81,14,5,2,6,1,NA,"1",1,1,"cow"
"1012",16,3476,81,14,5,2,6,1,NA,"2",0,NA,"sheep"
"1013",46,3478,81,14,5,2,6,1,NA,"1",0,NA,"cow"
"1014",46,3478,81,14,5,2,6,1,NA,"2",0,NA,"sheep"
"1015",1,3480,81,14,5,2,6,1,NA,"1",0,NA,"cow"
"1016",1,3480,81,14,5,2,6,1,NA,"2",0,NA,"sheep"
"1017",1,3481,81,14,5,2,6,1,NA,"1",0,NA,"cow"
"1018",1,3481,81,14,5,2,6,1,NA,"2",0,NA,"sheep"
"1019",46,3482,81,14,5,2,6,1,NA,"1",1,1,"cow"
"1020",46,3482,81,14,5,2,6,1,NA,"2",0,NA,"sheep"
"1021",60,3483,81,14,5,2,6,1,NA,"1",0,NA,"cow"
"1022",60,3483,81,14,5,2,6,1,NA,"2",0,NA,"sheep"
"1023",33,3484,81,14,5,2,6,1,NA,"1",0,NA,"cow"
"1024",33,3484,81,14,5,2,6,1,NA,"2",0,NA,"sheep"
"1025",60,3485,81,14,5,2,6,1,NA,"1",0,NA,"cow"
"1026",60,3485,81,14,5,2,6,1,NA,"2",0,NA,"sheep"
"1027",54,3486,81,14,5,2,6,1,NA,"1",0,NA,"cow"
"1028",54,3486,81,14,5,2,6,1,NA,"2",0,NA,"sheep"
"1029",54,3487,81,14,5,2,6,1,NA,"1",0,NA,"cow"
"1030",54,3487,81,14,5,2,6,1,NA,"2",0,NA,"sheep"
"1031",1,3488,81,14,5,2,6,1,NA,"1",0,NA,"cow"
"1032",1,3488,81,14,5,2,6,1,NA,"2",0,NA,"sheep"
"1033",60,3489,81,14,5,2,6,1,NA,"1",0,NA,"cow"
"1034",60,3489,81,14,5,2,6,1,NA,"2",0,NA,"sheep"
"1035",54,3490,81,14,5,2,6,1,NA,"1",0,NA,"cow"
"1036",54,3490,81,14,5,2,6,1,NA,"2",0,NA,"sheep"
"1037",1,3491,81,14,5,2,6,1,NA,"1",0,NA,"cow"
"1038",1,3491,81,14,5,2,6,1,NA,"2",0,NA,"sheep"
"1039",1,3492,81,14,5,2,6,1,NA,"1",0,NA,"cow"
"1040",1,3492,81,14,5,2,6,1,NA,"2",0,NA,"sheep"
"1041",33,3493,81,14,5,2,6,1,NA,"1",0,NA,"cow"
"1042",33,3493,81,14,5,2,6,1,NA,"2",0,NA,"sheep"
"1043",1,3494,81,14,5,2,6,1,NA,"1",0,NA,"cow"
"1044",1,3494,81,14,5,2,6,1,NA,"2",0,NA,"sheep"
"1045",33,3495,81,14,5,2,6,1,NA,"1",1,1,"cow"
"1046",33,3495,81,14,5,2,6,1,NA,"2",0,NA,"sheep"
"1047",33,3496,81,14,5,2,6,1,NA,"1",1,1,"cow"
"1048",33,3496,81,14,5,2,6,1,NA,"2",0,NA,"sheep"
"1049",33,3498,81,14,5,2,6,1,NA,"1",1,2,"cow"
"1050",33,3498,81,14,5,2,6,1,NA,"2",0,NA,"sheep"
"1051",16,3499,81,14,5,2,6,1,NA,"1",0,NA,"cow"
"1052",16,3499,81,14,5,2,6,1,NA,"2",0,NA,"sheep"
"1053",16,3501,81,14,5,2,6,1,NA,"1",0,NA,"cow"
"1054",16,3501,81,14,5,2,6,1,NA,"2",0,NA,"sheep"
"1055",16,3502,81,14,5,2,6,1,NA,"1",0,NA,"cow"
"1056",16,3502,81,14,5,2,6,1,NA,"2",0,NA,"sheep"
"1057",60,3503,81,14,5,2,6,1,NA,"1",0,NA,"cow"
"1058",60,3503,81,14,5,2,6,1,NA,"2",0,NA,"sheep"
"1059",60,3504,81,14,5,2,6,1,NA,"1",0,NA,"cow"
"1060",60,3504,81,14,5,2,6,1,NA,"2",0,NA,"sheep"
"1061",16,3505,81,14,5,2,6,1,NA,"1",0,NA,"cow"
"1062",16,3505,81,14,5,2,6,1,NA,"2",0,NA,"sheep"
"1063",60,3506,81,14,5,2,6,1,NA,"1",0,NA,"cow"
"1064",60,3506,81,14,5,2,6,1,NA,"2",0,NA,"sheep"
"1065",60,3507,81,14,5,2,6,1,NA,"1",0,NA,"cow"
"1066",60,3507,81,14,5,2,6,1,NA,"2",0,NA,"sheep"
"1067",60,3508,81,14,5,2,6,1,NA,"1",0,NA,"cow"
"1068",60,3508,81,14,5,2,6,1,NA,"2",0,NA,"sheep"
"1069",46,3509,81,14,5,2,6,1,NA,"1",0,NA,"cow"
"1070",46,3509,81,14,5,2,6,1,NA,"2",0,NA,"sheep"
"1071",46,3510,81,14,5,2,6,1,NA,"1",1,1,"cow"
"1072",46,3510,81,14,5,2,6,1,NA,"2",0,NA,"sheep"
"1073",33,3511,81,14,5,2,6,1,NA,"1",1,3,"cow"
"1074",33,3511,81,14,5,2,6,1,NA,"2",0,NA,"sheep"
"1075",1,3512,81,14,5,2,6,1,NA,"1",0,NA,"cow"
"1076",1,3512,81,14,5,2,6,1,NA,"2",0,NA,"sheep"
"1077",46,3513,81,14,5,2,6,1,NA,"1",1,1,"cow"
"1078",46,3513,81,14,5,2,6,1,NA,"2",0,NA,"sheep"
"1079",16,3514,81,14,5,2,6,1,NA,"1",0,NA,"cow"
"1080",16,3514,81,14,5,2,6,1,NA,"2",0,NA,"sheep"
"1081",16,3515,81,14,5,2,6,1,NA,"1",0,NA,"cow"
"1082",16,3515,81,14,5,2,6,1,NA,"2",0,NA,"sheep"
"1083",1,3516,81,14,5,2,6,1,NA,"1",0,NA,"cow"
"1084",1,3516,81,14,5,2,6,1,NA,"2",0,NA,"sheep"
"1085",1,3517,81,14,5,2,6,1,NA,"1",0,NA,"cow"
"1086",1,3517,81,14,5,2,6,1,NA,"2",0,NA,"sheep"
"1087",16,3518,81,14,5,2,6,1,NA,"1",0,NA,"cow"
"1088",16,3518,81,14,5,2,6,1,NA,"2",0,NA,"sheep"
"1089",1,3519,81,14,5,2,6,1,NA,"1",0,NA,"cow"
"1090",1,3519,81,14,5,2,6,1,NA,"2",0,NA,"sheep"
"1091",15,3520,9,14,5,2,6,1,NA,"1",0,NA,"cow"
"1092",15,3520,9,14,5,2,6,1,NA,"2",0,NA,"sheep"
"1093",30,3521,9,14,5,2,6,1,NA,"1",0,NA,"cow"
"1094",30,3521,9,14,5,2,6,1,NA,"2",0,NA,"sheep"
"1095",30,3522,9,14,5,2,6,1,NA,"1",0,NA,"cow"
"1096",30,3522,9,14,5,2,6,1,NA,"2",0,NA,"sheep"
"1097",30,3523,9,14,5,2,6,1,NA,"1",0,NA,"cow"
"1098",30,3523,9,14,5,2,6,1,NA,"2",0,NA,"sheep"
"1099",30,3524,9,14,5,2,6,1,NA,"1",0,NA,"cow"
"1100",30,3524,9,14,5,2,6,1,NA,"2",0,NA,"sheep"
"1101",30,3525,9,14,5,2,6,1,NA,"1",0,NA,"cow"
"1102",30,3525,9,14,5,2,6,1,NA,"2",0,NA,"sheep"
"1103",27,3526,9,14,5,2,6,1,NA,"1",0,NA,"cow"
"1104",27,3526,9,14,5,2,6,1,NA,"2",0,NA,"sheep"
"1105",27,3527,9,14,5,2,6,1,NA,"1",0,NA,"cow"
"1106",27,3527,9,14,5,2,6,1,NA,"2",0,NA,"sheep"
"1107",27,3528,9,14,5,2,6,1,NA,"1",0,NA,"cow"
"1108",27,3528,9,14,5,2,6,1,NA,"2",0,NA,"sheep"
"1109",27,3529,9,14,5,2,6,1,NA,"1",0,NA,"cow"
"1110",27,3529,9,14,5,2,6,1,NA,"2",0,NA,"sheep"
"1111",211,3530,9,14,5,2,6,1,NA,"1",0,NA,"cow"
"1112",211,3530,9,14,5,2,6,1,NA,"2",0,NA,"sheep"
"1113",239,3531,9,14,5,2,6,1,NA,"1",0,NA,"cow"
"1114",239,3531,9,14,5,2,6,1,NA,"2",0,NA,"sheep"
"1115",17,3532,9,14,5,2,6,1,NA,"1",0,NA,"cow"
"1116",17,3532,9,14,5,2,6,1,NA,"2",0,NA,"sheep"
"1117",18,3533,9,14,5,2,6,1,NA,"1",0,NA,"cow"
"1118",18,3533,9,14,5,2,6,1,NA,"2",0,NA,"sheep"
"1119",240,3534,9,14,5,2,6,1,NA,"1",1,1,"cow"
"1120",240,3534,9,14,5,2,6,1,NA,"2",0,NA,"sheep"
"1121",17,3535,9,14,5,2,6,1,NA,"1",0,NA,"cow"
"1122",17,3535,9,14,5,2,6,1,NA,"2",0,NA,"sheep"
"1123",17,3536,9,14,5,2,6,1,NA,"1",0,NA,"cow"
"1124",17,3536,9,14,5,2,6,1,NA,"2",0,NA,"sheep"
"1125",45,3537,9,14,5,2,6,1,NA,"1",0,NA,"cow"
"1126",45,3537,9,14,5,2,6,1,NA,"2",0,NA,"sheep"
"1127",44,3538,9,14,5,2,6,1,NA,"1",0,NA,"cow"
"1128",44,3538,9,14,5,2,6,1,NA,"2",0,NA,"sheep"
"1129",18,3539,9,14,5,2,6,1,NA,"1",0,NA,"cow"
"1130",18,3539,9,14,5,2,6,1,NA,"2",0,NA,"sheep"
"1131",18,3540,9,14,5,2,6,1,NA,"1",1,1,"cow"
"1132",18,3540,9,14,5,2,6,1,NA,"2",0,NA,"sheep"
"1133",44,3541,9,14,5,2,6,1,NA,"1",0,NA,"cow"
"1134",44,3541,9,14,5,2,6,1,NA,"2",0,NA,"sheep"
"1135",44,3542,9,14,5,2,6,1,NA,"1",0,NA,"cow"
"1136",44,3542,9,14,5,2,6,1,NA,"2",0,NA,"sheep"
"1137",44,3543,9,14,5,2,6,1,NA,"1",0,NA,"cow"
"1138",44,3543,9,14,5,2,6,1,NA,"2",1,1,"sheep"
"1139",44,3544,9,14,5,2,6,1,NA,"1",0,NA,"cow"
"1140",44,3544,9,14,5,2,6,1,NA,"2",0,NA,"sheep"
